"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00293225","1948-07","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","264.4",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","15.0",",0,30,","0",",,0,31,+","0",",,0,31,+","14.0",",,0,17,","40.0",",0,14,+","265.7","5,,,0","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","39.9",",,,0","0",",,,0","26.86",",0","35.64",",,,0","18.08",",,,0","2856","5,,,0"
"USC00293225","1948-08","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","251.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","13.3",",0,31,","0",",,0,31,+","0",",,0,31,+","5.6",",,0,16,","38.3",",0,21,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","10.2",",,,0","0",",,,0","26.43",",0","35.55",",,,0","17.31",",,,0","",""
"USC00293225","1948-09","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","138.0",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","6.7",",0,29,","0",",,0,30,+","0",",,0,30,+","11.2",",,0,26,","39.4",",0,06,","202.3","3,,,0","4.1","0","","","4.1",",0","","","","","","","","","","","","","","","19.6",",,,0","0",",,,0","22.80",",0","31.80",",,,0","13.79",",,,0","2386","3,,,0"
"USC00293225","1948-10","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","15.7",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","1.1",",0,25,","0",",,0,31,+","0",",,0,31,+","5.6",",,0,19,","30.6",",0,15,+","113.5","5,,,0","89.9","0","","","85.8",",0","","","","","","","","","","","","","","","16.3",",,,0","0",",,,0","16.07",",0","24.35",",,,0","7.79",",,,0","2019","2,,,0"
"USC00293225","1948-11","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","7",",0","0",",0","-11.7",",0,29,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","23.3",",0,04,","120.2","1,,,0","449.1","0","","","359.2",",0","","","","","","","","","","","","","","","0.0",",,,0","0",",,,0","6.36",",0","16.52",",,,0","-3.80",",,,0","4330",",,,0"
"USC00293225","1948-12","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","0.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","1",",0","0",",0","-10.6",",0,06,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,26,","21.1",",0,13,","76.0","5,,,0","823.3","0","","","374.2",",0","","","","","","","","","","","","","","","45.0",",,,0","0",",,,0","6.26",",0","14.28",",,,0","-1.76",",,,0","3931","3,,,0"
"USC00293225","1949-01","32.43333","-107.48333","1356.4","FLORIDA, NM US","0.0","0","0.0",",0","4","2,0","3","2,0","0","2,0","0","2,0","0","2,0","0",",0","23",",0","5",",0","0",",0","0",",0","-16.1",",0,30,","0","2,,0,31,+","0","2,,0,31,+","19.3","2,,0,14,","15.0",",0,24,","","","1356.6","0","","","533.3",",0","","","","","","","","","","","","","","","38.1",",a,,0","0","2,,,0","1.13",",0","6.35",",,,0","-4.09",",,,0","3873","1,,,0"
"USC00293225","1949-02","32.43333","-107.48333","1356.4","FLORIDA, NM US","0.0","0","0.0",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","5",",0","0",",0","-8.3",",0,01,","0",",,0,28,+","0",",,0,28,+","12.7",",,0,12,","22.8",",0,23,","70.2","5,,,0","1704.1","0","","","347.5",",0","","","","","","","","","","","","","","","23.4",",,,0","0",",,,0","5.92",",0","14.33",",,,0","-2.48",",,,0","2887","1,,,0"
"USC00293225","1949-03","32.43333","-107.48333","1356.4","FLORIDA, NM US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","17",",0","0",",0","-5.6",",0,09,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","26.7",",0,20,","171.2","4,,,0","1947.6","0","","","243.5",",0","","","","","","","","","","","","","","","0.0",",,,0","0",",,,0","10.48",",0","20.32",",,,0","0.64",",,,0","5743","2,,,0"
"USC00293225","1949-04","32.43333","-107.48333","1356.4","FLORIDA, NM US","8.8","0","8.8","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","7","1,0","0",",0","23",",0","0",",0","-6.1","1,0,05,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","31.7",",0,27,","203.6","3,,,0","2079.0","0","","","131.4",",0","","","","","","","","","","","","","","","0.0",",,,0","0",",,,0","14.02","1,0","24.12",",,,0","3.93","1,,,0","3277","3,,,0"
"USC00293225","1949-05","32.43333","-107.48333","1356.4","FLORIDA, NM US","52.0","0","43.2","1,0","2",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","3",",0","2.8","1,0,21,","0",",,0,31,+","0",",,0,31,+","3.3",",,0,11,","35.0",",0,26,+","24.6","3,,,0","2101.5","0","","","22.5",",0","","","","","","","","","","","","","","","5.3",",,,0","0",",,,0","19.03","1,0","29.82",",,,0","8.25","1,,,0","3964","4,,,0"
"USC00293225","1949-06","32.43333","-107.48333","1356.4","FLORIDA, NM US","203.1","0","151.1","2,0","1","1,0","0","1,0","0","1,0","0","1,0","0","1,0","0","2,0","0","2,0","0","1,0","29","1,0","24","1,0","5.6","2,0,03,","0","1,,0,30,+","0","1,,0,30,+","1.0","1,,0,20,","38.3","1,0,18,+","280.1","4,,,0","2101.5","0","","","0.0","1,0","","","","","","","","","","","","","","","1.0","1,,,0","0","1,,,0","23.78","2,0","34.09","1,,,0","13.46","2,,,0","3081","4,,,0"
"USC00293225","1949-07","32.43333","-107.48333","1356.4","FLORIDA, NM US","443.9","0","240.8",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","15.6",",0,27,+","0",",,0,31,+","0",",,0,31,+","50.8",",,0,23,","38.3",",0,18,+","259.8","2,,,0","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","117.1",",,,0","0",",,,0","26.10",",0","34.39",",,,0","17.81",",,,0","1369",",,,0"
"USC00293225","1949-08","32.43333","-107.48333","1356.4","FLORIDA, NM US","617.3","0","173.4","3,0","3",",0","2",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","28","3,0","20","3,0","12.8","3,0,29,+","0",",,0,31,+","0",",,0,31,+","14.5",",,0,05,","36.7","3,0,26,+","","","0.0","0","","","0.0","3,0","","","","","","","","","","","","","","","17.8",",,,0","0",",,,0","24.53","3,0","33.40","3,,,0","15.66","3,,,0","802","3,,,0"
"USC00293225","1949-09","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","","","7",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","24.4",",,0,15,","","","","","","","","","","","","","","","","","","","","","","","","","38.9",",,,0","0",",,,0","","","","","","","15019",",,,0"
"USC00293225","1949-10","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","13.4","2,0","2",",0","2",",0","0",",0","0",",0","0",",0","0","2,0","6","2,0","0","2,0","21","2,0","2","2,0","-3.9","2,0,31,","0",",,0,31,+","0",",,0,31,+","7.6",",,0,04,","32.2","2,0,04,+","139.0","4,,,0","","","","","127.0","2,0","","","","","","","","","","","","","","","12.7",",,,0","0",",,,0","14.42","2,0","23.97","2,,,0","4.87","2,,,0","5821",",,,0"
"USC00293225","1949-11","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","0.0","3,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","3,0","15","3,0","0","2,0","23","2,0","0","2,0","-5.0","3,0,27,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","26.7","2,0,28,","","","","","","","184.3","2,0","","","","","","","","","","","","","","","0.0",",,,0","0",",,,0","11.50","3,0","22.74","2,,,0","0.25","3,,,0","5296","1,,,0"
"USC00293225","1949-12","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","0.0","3,0","3",",0","2",",0","0",",0","0",",0","0","1,0","0","3,0","22","3,0","0","3,0","1","3,0","0","3,0","-11.1","3,0,26,","0",",,0,31,+","0","1,,0,31,+","9.4",",,0,10,","21.7","3,0,07,","","","","","","","377.1","3,0","","","","","","","","","","","","","","","15.8",",,,0","0","1,,,0","4.87","3,0","13.48","3,,,0","-3.74","3,,,0","7845","1,,,0"
"USC00293225","1950-01","32.43333","-107.48333","1356.4","FLORIDA, NM US","0.0","0","0.0","5,0","4",",0","1",",0","0",",0","0",",0","0",",0","0","5,0","24","5,0","0","5,0","5","5,0","0","5,0","-9.4","5,0,07,+","0",",,0,31,+","0",",,0,31,+","2.5",",,0,02,","24.4","5,0,23,","","","","","","","340.7","5,0","","","","","","","","","","","","","","","5.4",",,,0","0",",,,0","5.23","5,0","14.69","5,,,0","-4.23","5,,,0","10866","2,,,0"
"USC00293225","1950-02","32.43333","-107.48333","1356.4","FLORIDA, NM US","0.0","0","0.0","2,0","1",",0","1",",0","0",",0","0",",0","0",",0","0","2,0","24","2,0","0","2,0","9","2,0","0","2,0","-12.8","2,0,14,","0",",,0,28,+","0",",,0,28,+","2.5",",,0,13,","23.9","2,0,27,+","","","","","","","299.7","2,0","","","","","","","","","","","","","","","2.5",",,,0","0",",,,0","6.81","2,0","18.91","2,,,0","-5.30","2,,,0","",""
"USC00293225","1950-03","32.43333","-107.48333","1356.4","FLORIDA, NM US","0.0","0","0.0","3,0","1",",0","0",",0","0",",0","0",",0","0",",0","0","3,0","22","3,0","0","3,0","15","3,0","0","3,0","-9.4","3,0,09,","0",",,0,31,+","0",",,0,31,+","1.3",",,0,02,","28.3","3,0,31,","","","","","","","269.7","3,0","","","","","","","","","","","","","","","1.3",",,,0","0",",,,0","8.70","3,0","20.48","3,,,0","-3.07","3,,,0","",""
"USC00293225","1950-04","32.43333","-107.48333","1356.4","FLORIDA, NM US","0.3","0","0.3","1,0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0","1,0","23","1,0","1","1,0","-5.0",",0,09,+","0",",,0,30,+","0",",,0,30,+","2.3",",,0,12,","33.3","1,0,20,","","","","","","","161.6","1,0","","","","","","","","","","","","","","","3.3",",,,0","0",",,,0","12.78","1,0","24.41","1,,,0","1.14",",,,0","2522","3,,,0"
"USC00293225","1950-06","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","","","2",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","","","","","","","5.0","1,0,17,+","0",",,0,30,+","0",",,0,30,+","7.4",",,0,22,","","","331.1","3,,,0","","","","","","","","","","","","","","","","","","","","","7.7",",,,0","0",",,,0","","","","","11.50","1,,,0","",""
"USC00293225","1950-07","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","204.0","1,0","8","4,0","4","4,0","0","4,0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","20","1,0","15.0","1,0,08,","0",",,0,31,+","0",",,0,31,+","17.5","4,,0,27,","38.3","1,0,03,","211.0","4,,,0","0.0","0","","","0.0","1,0","","","","","","","","","","","","","","","97.0",",a,,0","0",",,,0","25.13","1,0","33.04","1,,,0","17.23","1,,,0","1342","3,,,0"
"USC00293225","1950-10","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","16.6",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","3.3",",0,31,+","0",",,0,31,+","0",",,0,31,+","19.1",",,0,03,","32.8",",0,16,","135.3","4,,,0","","","","","19.8",",0","","","","","","","","","","","","","","","24.2",",,,0","0",",,,0","18.23",",0","28.83",",,,0","7.63",",,,0","194","1,,,0"
"USC00293225","1950-11","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","0.0","5,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","5,0","14","5,0","0","5,0","17","5,0","0","5,0","-11.7","5,0,11,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","28.3","5,0,08,+","","","","","","","197.5","5,0","","","","","","","","","","","","","","","0.0",",,,0","0",",,,0","10.43","5,0","21.95","5,,,0","-1.08","5,,,0","",""
"USC00293225","1950-12","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","0.6","3,0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","3,0","20","3,0","0","3,0","11","3,0","0","3,0","-13.9","3,0,06,","0",",,0,31,+","0","1,,0,31,+","0.0",",,0,31,+","24.4","3,0,12,","","","","","","","259.9","3,0","","","","","","","","","","","","","","","0.0",",,,0","0","1,,,0","9.07","3,0","19.48","3,,,0","-1.34","3,,,0","",""
"USC00293225","1951-01","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","","","1","1,0","1","1,0","0","1,0","0","1,0","0","1,0","","","","","","","","","","","","","0","1,,0,31,+","0","1,,0,31,+","4.8","1,,0,31,","","","","","","","","","","","","","","","","","","","","","","","","","4.8","1,,,0","0","1,,,0","","","","","","","",""
"USC00293225","1951-02","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","0.0","1,0","0","2,0","0","2,0","0","2,0","","","0","2,0","0",",0","25",",0","0","1,0","7","1,0","0","1,0","-15.6",",0,02,","","","0","2,,0,28,+","0.0","2,,0,28,+","25.6","1,0,11,+","","","","","","","320.0","1,0","","","","","","","","","","","","","","","10.7",",a,,0","0","2,,,0","6.39","1,0","17.33","1,,,0","-4.54",",,,0","5733","5,,,0"
"USC00293225","1951-03","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","0.0","3,0","1","2,0","1","2,0","0","2,0","0",",0","0",",0","0","2,0","19","2,0","0","3,0","17","3,0","0","3,0","-13.3","2,0,04,","0",",,0,31,+","0",",,0,31,+","6.9","2,,0,10,","24.4","3,0,22,+","196.0","5,,,0","","","","","240.5","3,0","","","","","","","","","","","","","","","17.1",",a,,0","0",",,,0","9.81","3,0","20.57","3,,,0","-0.95","2,,,0","",""
"USC00293225","1951-04","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","1.7","1,0","4",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","7","1,0","0","1,0","24","1,0","0","1,0","-2.8","1,0,12,+","0",",,0,30,+","0",",,0,30,+","19.1",",,0,20,","28.3","1,0,14,+","","","","","","","133.4","1,0","","","","","","","","","","","","","","","22.1",",,,0","0",",,,0","13.79","1,0","23.70","1,,,0","3.88","1,,,0","3744","4,,,0"
"USC00293225","1951-05","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","57.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","30",",0","8",",0","-6.7",",0,02,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","38.9",",0,28,+","321.8","2,,,0","","","","","73.9",",0","","","","","","","","","","","","","","","0.0",",,,0","0",",,,0","17.79",",0","29.55",",,,0","6.03",",,,0","3557","4,,,0"
"USC00293225","1951-06","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","119.2","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","28","2,0","20","2,0","3.3","2,0,08,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","40.6","2,0,29,+","","","","","","","4.7","2,0","","","","","","","","","","","","","","","0.0",",,,0","0",",,,0","22.42","2,0","34.73","2,,,0","10.12","2,,,0","",""
"USC00293225","1951-07","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","278.2","2,0","6",",0","2",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","29","2,0","28","2,0","15.6","2,0,17,","0",",,0,31,+","0",",,0,31,+","13.5",",,0,24,","42.2","2,0,07,","251.2","5,,,0","0.0","0","","","0.0","2,0","","","","","","","","","","","","","","","21.8",",,,0","0",",,,0","27.93","2,0","37.12","2,,,0","18.73","2,,,0","",""
"USC00293225","1951-08","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","245.2",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","14.4",",0,15,","0",",,0,31,+","0",",,0,31,+","12.7",",,0,26,","38.9",",0,15,+","276.5",",,,0","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","31.9",",,,0","0",",,,0","26.24",",0","34.47",",,,0","18.02",",,,0","2285",",,,0"
"USC00293225","1951-09","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","126.7","2,0","1",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","28","2,0","23","2,0","6.7","2,0,18,","0",",,0,30,+","0",",,0,30,+","1.8",",,0,07,","37.2","2,0,05,+","","","0.0","0","","","0.0","2,0","","","","","","","","","","","","","","","1.8",",,,0","0",",,,0","22.86","2,0","33.99","2,,,0","11.73","2,,,0","1897","3,,,0"
"USC00293225","1951-10","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","15.2","1,0","3","2,0","1","2,0","0","2,0","0",",0","0",",0","0","1,0","1","1,0","0",",0","30",",0","1",",0","-0.6","1,0,24,","0",",,0,31,+","0",",,0,31,+","5.1","2,,0,26,","32.2",",0,01,","195.6","2,,,0","63.6","0","","","63.6",",0","","","","","","","","","","","","","","","50.3",",a,,0","0",",,,0","16.65","1,0","26.41",",,,0","6.90","1,,,0","2936",",,,0"
"USC00293225","1951-11","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","8",",0","0",",0","-7.2",",0,27,","0",",,0,30,+","0",",,0,30,+","2.5",",,0,10,","23.9",",0,10,","","","336.9","0","","","273.3",",0","","","","","","","","","","","","","","","3.3",",,,0","0",",,,0","9.22",",0","18.09",",,,0","0.36",",,,0","4435",",,,0"
"USC00293225","1951-12","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","","","5",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","5.6",",,0,08,","","","","","","","","","","","","","","","","","","","","","","","","","13.8",",,,0","0",",,,0","","","","","","","",""
"USC00293225","1952-01","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","","","3",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","1.5",",,0,12,","","","","","","","","","","","","","","","","","","","","","","","","","2.8",",,,0","0",",,,0","","","","","","","",""
"USC00293225","1952-02","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","1",",0","0",",0","-11.7",",0,26,","0",",,0,29,+","0",",,0,29,+","6.4",",,0,10,","21.1",",0,09,","136.3",",,,0","","","","","355.1",",0","","","","","","","","","","","","","","","8.7",",,,0","0",",,,0","6.09",",0","15.82",",,,0","-3.64",",,,0","3921","1,,,0"
"USC00293225","1952-03","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","","","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","10.7",",,0,01,","","","","","","","","","","","","","","","","","","","","","","","","","11.7",",,,0","0",",,,0","","","","","","","",""
"USC00293225","1952-04","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","0.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","24",",0","0",",0","-1.7",",0,22,","0",",,0,30,+","0",",,0,30,+","9.4",",,0,25,","28.9",",0,07,","243.0","3,,,0","","","","","130.7",",0","","","","","","","","","","","","","","","22.9",",,,0","0",",,,0","13.98",",0","23.61",",,,0","4.35",",,,0","5935","2,,,0"
"USC00293225","1952-05","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","52.2",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","4.4",",0,19,","0",",,0,31,+","0",",,0,31,+","9.7",",,0,27,","34.4",",0,05,","316.2","2,,,0","","","","","16.4",",0","","","","","","","","","","","","","","","20.4",",,,0","0",",,,0","19.49",",0","29.75",",,,0","9.23",",,,0","4268",",,,0"
"USC00293225","1952-06","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","200.7",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","27",",0","10.6",",0,04,+","0",",,0,30,+","0",",,0,30,+","13.5",",,0,03,","38.3",",0,20,+","310.2","1,,,0","","","","","0.5",",0","","","","","","","","","","","","","","","31.8",",,,0","0",",,,0","25.01",",0","34.95",",,,0","15.06",",,,0","2764","1,,,0"
"USC00293225","1952-07","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","229.6","1,0","9",",0","4",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","27","1,0","12.8","1,0,09,","0",",,0,31,+","0",",,0,31,+","65.0",",,0,15,","38.3","1,0,02,","214.4","5,,,0","0.0","0","","","0.0","1,0","","","","","","","","","","","","","","","96.0",",,,0","0",",,,0","25.99","1,0","35.22","1,,,0","16.75","1,,,0","1349","3,,,0"
"USC00293225","1952-08","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","235.3",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","13.3",",0,30,","0",",,0,31,+","0",",,0,31,+","24.9",",,0,17,","39.4",",0,07,","237.4","2,,,0","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","76.8",",,,0","0",",,,0","25.92",",0","34.73",",,,0","17.12",",,,0","1326","1,,,0"
"USC00293225","1952-09","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","109.4",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","7.2",",0,26,","0",",,0,30,+","0",",,0,30,+","11.7",",,0,22,","37.2",",0,05,+","236.6","2,,,0","1.7","0","","","1.7",",0","","","","","","","","","","","","","","","16.3",",,,0","0",",,,0","21.92",",0","32.35",",,,0","11.49",",,,0","1283","1,,,0"
"USC00293225","1952-10","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","8.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","1.7",",0,30,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","32.2",",0,11,+","185.8",",,,0","68.1","0","","","66.4",",0","","","","","","","","","","","","","","","0.0",",,,0","0",",,,0","16.46",",0","28.05",",,,0","4.86",",,,0","2849","2,,,0"
"USC00293225","1952-11","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","0.0","2,0","3",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","17","2,0","0","1,0","7","1,0","0","1,0","-10.6","2,0,26,","0",",,0,30,+","0",",,0,30,+","2.0",",,0,30,","26.7","1,0,02,","","","374.3","0","","","306.2","1,0","","","","","","","","","","","","","","","3.1",",,,0","0",",,,0","7.51","2,0","16.53","1,,,0","-1.51","2,,,0","2081","3,,,0"
"USC00293225","1952-12","32.43333","-107.48333","1356.4","FLORIDA, NM US","","","0.0","2,0","1",",0","1",",0","0",",0","0",",0","0",",0","0","2,0","28","2,0","0","2,0","0","2,0","0","2,0","-12.2","2,0,04,","0",",,0,31,+","0",",,0,31,+","9.9",",,0,17,","17.8","2,0,13,","","","787.6","0","","","413.3","2,0","","","","","","","","","","","","","","","9.9",",,,0","0",",,,0","4.08","2,0","13.01","2,,,0","-4.85","2,,,0","3615","5,,,0"
"USC00293225","1953-01","32.43333","-107.48333","1356.4","FLORIDA, NM US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","8",",0","0",",0","-11.7",",0,17,","0",",,0,31,+","0",",,0,31,+","1.3",",,0,01,","23.3",",0,10,","125.9",",,,0","1128.0","0","","","340.4",",0","","","","","","","","","","","","","","","1.3",",,,0","0",",,,0","7.35",",0","17.70",",,,0","-2.99",",,,0","2976","1,,,0"
"USC00293225","1953-02","32.43333","-107.48333","1356.4","FLORIDA, NM US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","","","0","2,0","0",",0","25",",0","0",",0","6",",0","0",",0","-11.1",",0,20,","","","0","2,,0,28,+","21.1",",,0,28,","23.9",",0,04,","111.6","3,,,0","1470.0","0","","","342.0",",0","","","","","","","","","","","","","","","38.1",",,,0","0","2,,,0","6.12",",0","16.01",",,,0","-3.78",",,,0","4294","2,,,0"
"USC00293225","1953-03","32.43333","-107.48333","1356.4","FLORIDA, NM US","0.0","0","0.0","3,0","4",",0","0",",0","0",",0","0",",0","0",",0","0","3,0","10","3,0","0","3,0","13","3,0","0","3,0","-7.8","3,0,04,","0",",,0,31,+","0",",,0,31,+","2.3",",,0,08,","27.8","3,0,28,","","","1675.5","0","","","205.5","3,0","","","","","","","","","","","","","","","5.2",",,,0","0",",,,0","10.99","3,0","20.20","3,,,0","1.79","3,,,0","3376","5,,,0"
"USC00293225","1953-04","32.43333","-107.48333","1356.4","FLORIDA, NM US","0.3","0","0.3","1,0","3",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","2","1,0","0","1,0","25","1,0","0","1,0","-5.6","1,0,13,","0",",,0,30,+","0",",,0,30,+","23.6",",,0,22,","29.4","1,0,26,","309.0",",,,0","1773.6","0","","","98.1","1,0","","","","","","","","","","","","","","","25.7",",,,0","0",",,,0","14.96","1,0","24.48","1,,,0","5.44","1,,,0","8629",",,,0"
"USC00293225","1953-05","32.43333","-107.48333","1356.4","FLORIDA, NM US","41.2","0","40.9",",0","2","1,0","1","1,0","0","1,0","0",",0","0",",0","0",",0","2",",0","0",",0","25",",0","8",",0","-2.2",",0,03,","0",",,0,31,+","0",",,0,31,+","3.0","1,,0,27,","35.6",",0,31,","305.1","3,,,0","1866.1","0","","","92.5",",0","","","","","","","","","","","","","","","3.8","1,,,0","0",",,,0","16.67",",0","26.91",",,,0","6.42",",,,0","9461",",,,0"
