"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00411267","1990-04","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  15.6",",,,0,0,2","","","  23.3",",,,0,0,2","   6.1",",,,0,0,2","  12.2",",,,0,0,2","  11.0",",,,0,0,2","  18.0",",,,0,0,2","","","","","","","","","",""
"USC00411267","1990-05","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  20.6",",,,0,0,2","","","  28.3",",,,0,0,2","   7.8",",,,0,0,2","  10.0",",,,0,0,2","  15.2",",,,0,0,2","  22.6",",,,0,0,2","","","","","","","","","",""
"USC00411267","1990-06","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  25.6",",,,0,0,2","","","  36.7",",,,0,0,2","  17.8",",,,0,0,2","  25.6",",,,0,0,2","  22.9",",,,0,0,2","  32.7",",,,0,0,2","","","","","","","","","",""
"USC00411267","1990-07","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  25.6",",,,0,0,2","","","  36.7",",,,0,0,2","  19.4",",,,0,0,2","  25.6",",,,0,0,2","  23.0",",,,0,0,2","  32.3",",,,0,0,2","","","","","","","","","",""
"USC00411267","1990-08","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  23.9",",,,0,0,2","","","  34.4",",,,0,0,2","  18.9",",,,0,0,2","  23.9",",,,0,0,2","  22.0",",,,0,0,2","  31.0",",,,0,0,2","","","","","","","","","",""
"USC00411267","1990-09","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  23.9",",,,0,0,2","","","  33.9",",,,0,0,2","  16.7",",,,0,0,2","  20.0",",,,0,0,2","  20.7",",,,0,0,2","  28.7",",,,0,0,2","","","","","","","","","",""
"USC00411267","1990-10","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  17.2",",,,0,0,2","","","  23.9",",,,0,0,2","   8.9",",,,0,0,2","  15.0",",,,0,0,2","  12.4",",,,0,0,2","  19.9",",,,0,0,2","","","","","","","","","",""
"USC00411267","1990-11","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  13.3",",,,0,0,2","","","  20.6",",,,0,0,2","   4.4",",,,0,0,2","   4.4",",,,0,0,2","   7.4",",,,0,0,2","  13.3",",,,0,0,2","","","","","","","","","",""
"USC00411267","1990-12","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   5.6","1,,,0,0,2","","","  11.1","1,,,0,0,2","  -5.0","1,,,0,0,2","  -1.7","1,,,0,0,2","   1.5","1,,,0,0,2","   6.2","1,,,0,0,2","","","","","","","","","",""
"USC00411267","1991-01","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1.7",",,,0,0,2","","","   6.1",",,,0,0,2","  -1.1",",,,0,0,2","   0.6",",,,0,0,2","   0.9",",,,0,0,2","   2.6",",,,0,0,2","","","","","","","","","",""
"USC00411267","1991-02","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   7.2",",,,0,0,2","","","  13.9",",,,0,0,2","   0.6",",,,0,0,2","   1.1",",,,0,0,2","   4.2",",,,0,0,2","   9.9",",,,0,0,2","","","","","","","","","",""
"USC00411267","1991-03","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  10.6",",,,0,0,2","","","  18.9",",,,0,0,2","   3.9",",,,0,0,2","   7.8",",,,0,0,2","   7.2",",,,0,0,2","  14.1",",,,0,0,2","","","","","","","","","",""
"USC00411267","1991-04","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  15.0",",,,0,0,2","","","  23.3",",,,0,0,2","   4.4",",,,0,0,2","  15.6",",,,0,0,2","  12.3",",,,0,0,2","  20.7",",,,0,0,2","","","","","","","","","",""
"USC00411267","1991-05","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  21.1",",,,0,0,2","","","  31.1",",,,0,0,2","  12.2",",,,0,0,2","  21.1",",,,0,0,2","  16.9",",,,0,0,2","  26.2",",,,0,0,2","","","","","","","","","",""
"USC00411267","1991-06","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  24.4",",,,0,0,2","","","  32.2",",,,0,0,2","  17.8",",,,0,0,2","  22.8",",,,0,0,2","  20.4",",,,0,0,2","  28.3",",,,0,0,2","","","","","","","","","",""
"USC00411267","1991-07","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  25.6",",,,0,0,2","","","  35.0",",,,0,0,2","  20.0",",,,0,0,2","  21.7",",,,0,0,2","  22.8",",,,0,0,2","  30.9",",,,0,0,2","","","","","","","","","",""
"USC00411267","1991-08","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  23.9",",,,0,0,2","","","  32.8",",,,0,0,2","  20.0",",,,0,0,2","  23.3",",,,0,0,2","  22.4",",,,0,0,2","  30.3",",,,0,0,2","","","","","","","","","",""
"USC00411267","1991-09","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  23.3",",,,0,0,2","","","  33.3",",,,0,0,2","  13.3",",,,0,0,2","  16.1",",,,0,0,2","  18.8",",,,0,0,2","  26.1",",,,0,0,2","","","","","","","","","",""
"USC00411267","1991-10","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  18.3",",,,0,0,2","","","  31.1",",,,0,0,2","   3.9",",,,0,0,2","   5.0",",,,0,0,2","  14.3",",,,0,0,2","  22.6",",,,0,0,2","","","","","","","","","",""
"USC00411267","1991-11","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   8.9",",,,0,0,2","","","  13.9",",,,0,0,2","   2.2",",,,0,0,2","   2.8",",,,0,0,2","   4.6",",,,0,0,2","   8.5",",,,0,0,2","","","","","","","","","",""
"USC00411267","1991-12","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   5.6",",,,0,0,2","","","  11.1",",,,0,0,2","   1.7",",,,0,0,2","   2.2",",,,0,0,2","   3.1",",,,0,0,2","   6.3",",,,0,0,2","","","","","","","","","",""
"USC00411267","1992-01","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   4.4",",,,0,0,2","","","   8.9",",,,0,0,2","   1.1",",,,0,0,2","   1.1",",,,0,0,2","   2.4",",,,0,0,2","   4.3",",,,0,0,2","","","","","","","","","",""
"USC00411267","1992-02","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   6.7",",,,0,0,2","","","  12.8",",,,0,0,2","   3.3",",,,0,0,2","   5.0",",,,0,0,2","   4.7",",,,0,0,2","   8.4",",,,0,0,2","","","","","","","","","",""
"USC00411267","1992-03","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  10.0",",,,0,0,2","","","  18.3",",,,0,0,2","   3.9",",,,0,0,2","  10.6",",,,0,0,2","   7.6",",,,0,0,2","  14.6",",,,0,0,2","","","","","","","","","",""
"USC00411267","1992-04","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  15.6",",,,0,0,2","","","  26.7",",,,0,0,2","   6.1",",,,0,0,2","  12.2",",,,0,0,2","  12.1",",,,0,0,2","  20.3",",,,0,0,2","","","","","","","","","",""
"USC00411267","1992-05","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  20.6",",,,0,0,2","","","  30.6",",,,0,0,2","  11.1",",,,0,0,2","  12.2",",,,0,0,2","  16.7",",,,0,0,2","  24.5",",,,0,0,2","","","","","","","","","",""
"USC00411267","1992-06","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  20.0",",,,0,0,2","","","  29.4",",,,0,0,2","  13.9",",,,0,0,2","  19.4",",,,0,0,2","  17.5",",,,0,0,2","  24.6",",,,0,0,2","","","","","","","","","",""
"USC00411267","1992-07","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  23.9",",,,0,0,2","","","  32.8",",,,0,0,2","  18.9",",,,0,0,2","  24.4",",,,0,0,2","  21.9",",,,0,0,2","  29.5",",,,0,0,2","","","","","","","","","",""
"USC00411267","1992-08","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  23.9",",,,0,0,2","","","  32.8",",,,0,0,2","  17.2",",,,0,0,2","  21.1",",,,0,0,2","  21.0",",,,0,0,2","  28.0",",,,0,0,2","","","","","","","","","",""
"USC00411267","1992-09","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  21.1",",,,0,0,2","","","  29.4","2,,,0,0,2","  16.1",",,,0,0,2","  22.2","2,,,0,0,2","  18.7",",,,0,0,2","  25.8","2,,,0,0,2","","","","","","","","","",""
"USC00411267","1992-10","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  20.0",",,,0,0,2","","","  25.6",",,,0,0,2","  10.6",",,,0,0,2","  15.6",",,,0,0,2","  14.3",",,,0,0,2","  20.7",",,,0,0,2","","","","","","","","","",""
"USC00411267","1992-11","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  12.8",",,,0,0,2","","","  16.1",",,,0,0,2","   2.8",",,,0,0,2","   2.8",",,,0,0,2","   6.6",",,,0,0,2","  10.4",",,,0,0,2","","","","","","","","","",""
"USC00411267","1992-12","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   4.4",",,,0,0,2","","","   8.3",",,,0,0,2","   1.1",",,,0,0,2","   1.1",",,,0,0,2","   2.3",",,,0,0,2","   2.6",",,,0,0,2","","","","","","","","","",""
"USC00411267","1993-01","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   3.9",",,,0,0,2","","","   6.1",",,,0,0,2","   1.1",",,,0,0,2","   1.1",",,,0,0,2","   2.0",",,,0,0,2","   3.0",",,,0,0,2","","","","","","","","","",""
"USC00411267","1993-02","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   5.6",",,,0,0,2","","","   8.9",",,,0,0,2","   1.1",",,,0,0,2","   1.7",",,,0,0,2","   2.9",",,,0,0,2","   5.7",",,,0,0,2","","","","","","","","","",""
"USC00411267","1993-03","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   7.8",",,,0,0,2","","","  17.8",",,,0,0,2","   0.6",",,,0,0,2","   3.9",",,,0,0,2","   4.5",",,,0,0,2","  11.3",",,,0,0,2","","","","","","","","","",""
"USC00411267","1993-04","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  13.3",",,,0,0,2","","","  22.8",",,,0,0,2","   5.0",",,,0,0,2","  10.6",",,,0,0,2","   8.4",",,,0,0,2","  17.7",",,,0,0,2","","","","","","","","","",""
"USC00411267","1993-05","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  17.2",",,,0,0,2","","","  28.9",",,,0,0,2","   6.7",",,,0,0,2","  13.3",",,,0,0,2","  12.8",",,,0,0,2","  22.6",",,,0,0,2","","","","","","","","","",""
"USC00411267","1993-06","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  21.7",",,,0,0,2","","","  32.2",",,,0,0,2","  13.3",",,,0,0,2","  21.1",",,,0,0,2","  17.9",",,,0,0,2","  27.9",",,,0,0,2","","","","","","","","","",""
"USC00411267","1993-07","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  23.3",",,,0,0,2","","","  35.0",",,,0,0,2","  17.8",",,,0,0,2","  23.3",",,,0,0,2","  20.9",",,,0,0,2","  29.8",",,,0,0,2","","","","","","","","","",""
"USC00411267","1993-08","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  22.8",",,,0,0,2","","","  33.3",",,,0,0,2","  17.8",",,,0,0,2","  23.9",",,,0,0,2","  20.7",",,,0,0,2","  30.1",",,,0,0,2","","","","","","","","","",""
"USC00411267","1993-09","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  21.1",",,,0,0,2","","","  30.6",",,,0,0,2","  12.8",",,,0,0,2","  22.8",",,,0,0,2","  17.0",",,,0,0,2","  27.5",",,,0,0,2","","","","","","","","","",""
"USC00411267","1993-10","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  16.7",",,,0,0,2","","","  27.8",",,,0,0,2","   0.6",",,,0,0,2","   8.9",",,,0,0,2","  10.8",",,,0,0,2","  20.9",",,,0,0,2","","","","","","","","","",""
"USC00411267","1993-11","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   7.8",",,,0,0,2","","","  17.8",",,,0,0,2","  -1.7",",,,0,0,2","   1.1",",,,0,0,2","   2.1",",,,0,0,2","   9.7",",,,0,0,2","","","","","","","","","",""
"USC00411267","1993-12","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   3.9",",,,0,0,2","","","  11.7",",,,0,0,2","  -1.7",",,,0,0,2","   0.6",",,,0,0,2","   0.3",",,,0,0,2","   5.6",",,,0,0,2","","","","","","","","","",""
"USC00411267","1994-01","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   2.2",",,,0,0,2","","","  10.0",",,,0,0,2","  -1.7",",,,0,0,2","  -0.6",",,,0,0,2","  -0.5",",,,0,0,2","   5.4",",,,0,0,2","","","","","","","","","",""
"USC00411267","1994-02","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   5.6",",,,0,0,2","","","  11.7",",,,0,0,2","  -1.7",",,,0,0,2","  -0.6",",,,0,0,2","  -0.1",",,,0,0,2","   4.8",",,,0,0,2","","","","","","","","","",""
"USC00411267","1994-03","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   8.9",",,,0,0,2","","","  20.0",",,,0,0,2","  -0.6",",,,0,0,2","   2.8",",,,0,0,2","   3.8",",,,0,0,2","  12.8",",,,0,0,2","","","","","","","","","",""
"USC00411267","1994-04","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  14.4","1,,,0,0,2","","","  25.6","1,,,0,0,2","   1.7","1,,,0,0,2","   9.4","1,,,0,0,2","   8.0","1,,,0,0,2","  19.2","1,,,0,0,2","","","","","","","","","",""
"USC00411267","1994-05","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  17.2",",,,0,0,2","","","  31.7",",,,0,0,2","   3.3",",,,0,0,2","  11.7",",,,0,0,2","  12.9",",,,0,0,2","  23.6",",,,0,0,2","","","","","","","","","",""
"USC00411267","1994-06","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  23.9",",,,0,0,2","","","  37.2",",,,0,0,2","  16.1",",,,0,0,2","  26.7",",,,0,0,2","  20.1",",,,0,0,2","  32.7",",,,0,0,2","","","","","","","","","",""
"USC00411267","1994-07","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  23.3",",,,0,0,2","","","  36.1",",,,0,0,2","  17.2",",,,0,0,2","  26.7",",,,0,0,2","  20.2",",,,0,0,2","  31.9",",,,0,0,2","","","","","","","","","",""
"USC00411267","1994-08","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  22.8",",,,0,0,2","","","  35.0",",,,0,0,2","  18.3",",,,0,0,2","  24.4",",,,0,0,2","  20.6",",,,0,0,2","  31.2",",,,0,0,2","","","","","","","","","",""
"USC00411267","1994-09","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  20.0",",,,0,0,2","","","  30.0",",,,0,0,2","  12.2",",,,0,0,2","  22.2",",,,0,0,2","  16.7",",,,0,0,2","  26.5",",,,0,0,2","","","","","","","","","",""
"USC00411267","1994-10","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  17.2",",,,0,0,2","","","  27.2",",,,0,0,2","   6.1",",,,0,0,2","  13.9",",,,0,0,2","  10.8",",,,0,0,2","  19.1",",,,0,0,2","","","","","","","","","",""
"USC00411267","1994-11","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  11.7",",,,0,0,2","","","  19.4",",,,0,0,2","   0.6",",,,0,0,2","   6.1",",,,0,0,2","   5.1",",,,0,0,2","  13.3",",,,0,0,2","","","","","","","","","",""
"USC00411267","1994-12","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   4.4",",,,0,0,2","","","  12.8",",,,0,0,2","  -1.1",",,,0,0,2","   3.9",",,,0,0,2","   1.4",",,,0,0,2","   9.1",",,,0,0,2","","","","","","","","","",""
"USC00411267","1995-01","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   3.3",",,,0,0,2","","","  11.7",",,,0,0,2","  -2.2",",,,0,0,2","   0.0",",,,0,0,2","   0.2",",,,0,0,2","   7.0",",,,0,0,2","","","","","","","","","",""
"USC00411267","1995-02","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   7.2",",,,0,0,2","","","  17.8",",,,0,0,2","  -1.1",",,,0,0,2","   0.0",",,,0,0,2","   1.9",",,,0,0,2","  10.7",",,,0,0,2","","","","","","","","","",""
"USC00411267","1995-03","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  10.0",",,,0,0,2","","","  22.2",",,,0,0,2","  -1.1",",,,0,0,2","   1.7",",,,0,0,2","   4.6",",,,0,0,2","  13.6",",,,0,0,2","","","","","","","","","",""
"USC00411267","1995-04","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  11.7",",,,0,0,2","","","  23.9",",,,0,0,2","   2.2",",,,0,0,2","  10.6",",,,0,0,2","   7.5",",,,0,0,2","  19.1",",,,0,0,2","","","","","","","","","",""
"USC00411267","1995-05","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  17.2",",,,0,0,2","","","  28.9",",,,0,0,2","   7.8",",,,0,0,2","  13.9",",,,0,0,2","  12.0",",,,0,0,2","  21.7",",,,0,0,2","","","","","","","","","",""
"USC00411267","1995-06","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  19.4",",,,0,0,2","","","  31.1",",,,0,0,2","  13.3",",,,0,0,2","  18.9",",,,0,0,2","  16.7",",,,0,0,2","  27.2",",,,0,0,2","","","","","","","","","",""
"USC00411267","1995-07","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  23.9",",,,0,0,2","","","  36.1",",,,0,0,2","  15.6",",,,0,0,2","  24.4",",,,0,0,2","  20.4",",,,0,0,2","  31.5",",,,0,0,2","","","","","","","","","",""
"USC00411267","1995-08","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  25.0",",,,0,0,2","","","  33.9",",,,0,0,2","  18.3",",,,0,0,2","  23.9",",,,0,0,2","  21.9",",,,0,0,2","  30.1",",,,0,0,2","","","","","","","","","",""
"USC00411267","1995-09","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  23.3",",,,0,0,2","","","  33.3",",,,0,0,2","   8.9",",,,0,0,2","  14.4",",,,0,0,2","  17.3",",,,0,0,2","  25.2",",,,0,0,2","","","","","","","","","",""
"USC00411267","1995-10","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  15.0",",,,0,0,2","","","  25.0",",,,0,0,2","   8.9",",,,0,0,2","  16.1",",,,0,0,2","  12.3",",,,0,0,2","  21.7",",,,0,0,2","","","","","","","","","",""
"USC00411267","1995-11","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  13.3",",,,0,0,2","","","  18.9",",,,0,0,2","   4.4",",,,0,0,2","   8.9",",,,0,0,2","   7.5",",,,0,0,2","  15.6",",,,0,0,2","","","","","","","","","",""
"USC00411267","1995-12","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   8.9",",,,0,0,2","","","  16.7",",,,0,0,2","   0.0",",,,0,0,2","   1.1",",,,0,0,2","   3.5",",,,0,0,2","   8.1",",,,0,0,2","","","","","","","","","",""
"USC00411267","1996-01","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   4.4",",,,0,0,2","","","  11.7",",,,0,0,2","  -1.1",",,,0,0,2","   0.0",",,,0,0,2","   1.2",",,,0,0,2","   4.0",",,,0,0,2","","","","","","","","","",""
"USC00411267","1996-02","35.1866","-102.0797","1164.0","BUSHLAND 1 WSW, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   9.4",",,,0,0,2","","","  16.7",",,,0,0,2","   0.0",",,,0,0,2","   0.0",",,,0,0,2","   3.7",",,,0,0,2","   9.4",",,,0,0,2","","","","","","","","","",""
