"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00107357","2015-12","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","0.0","1,7","103.4","7","0.0","1,7","20","1,7","18","1,7","2","1,7","15","1,7","8","1,7","0","1,7","30","1,7","15","1,7","0","1,7","0","1,7","","","","","-14.4","1,7,31,","711","1,,7,27,+","132","1,,7,22,","66.0","1,,7,09,","6.7","1,7,10,+","1752.8","7","623.0","1,7","219.5","1,,,7","558","1,,,7","-2.44","1,7","0.13","1,,,7","-5.00","1,,,7","",""
"USC00107357","2016-01","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","0.0","3,7","0.0","7","0.0","2,7","16","2,7","14","2,7","0","2,7","28","3,7","4","3,7","2","2,7","29","2,7","7","2,7","0","2,7","0","2,7","","","","","-20.6","2,7,02,","559","3,,7,04,+","152","3,,7,17,","18.5","2,,7,14,","3.9","2,7,27,","2332.2","7","579.4","2,7","119.6","2,,,7","268","3,,,7","-1.64","2,7","0.59","2,,,7","-3.88","2,,,7","",""
"USC00107357","2016-02","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","0.2",",7","0.0","7","0.0",",7","17",",7","17",",7","0",",7","23",",7","3",",7","0",",7","26",",7","1",",7","0",",7","0",",7","","","","","-8.3",",7,04,+","406",",,7,05,+","102",",,7,01,","18.8",",,7,19,","7.8",",7,27,+","2845.5","7","513.3",",7","128.6",",,,7","217",",,,7","0.63",",7","4.14",",,,7","-2.88",",,,7","",""
"USC00107357","2016-03","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","0.0",",7","0.0","7","0.0",",7","24",",7","23",",7","0",",7","4",",7","3",",7","0",",7","30",",7","0",",7","0",",7","0",",7","","","","","-6.1",",7,20,+","152",",,7,16,","114",",,7,16,","16.0",",,7,24,","16.7",",7,31,","3323.7","7","478.2",",7","191.0",",,,7","227",",,,7","2.91",",7","7.49",",,,7","-1.67",",,,7","",""
"USC00107357","2016-04","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","0.0",",7","0.0","7","0.0",",7","10",",7","8",",7","0",",7","0",",7","0",",7","0",",7","16",",7","0",",7","12",",7","0",",7","","","","","-2.2",",7,19,+","0",",,7,30,+","0",",,7,30,+","11.2",",,7,05,","28.9",",7,22,+","3591.9","7","268.2",",7","52.7",",,,7","0",",,,7","9.39",",7","18.28",",,,7","0.51",",,,7","",""
"USC00107357","2016-05","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","0.1",",7","0.0","7","0.0","4,7","10",",7","8",",7","1",",7","0",",7","0",",7","0","4,7","6","4,7","0","4,7","14","4,7","0","4,7","","","","","-1.7","4,7,01,","0",",,7,31,+","0",",,7,31,+","43.2",",,7,22,","28.3","4,7,04,","3776.2","7","184.3","4,7","97.0",",,,7","0",",,,7","11.51","4,7","20.37","4,,,7","2.64","4,,,7","",""
"USC00107357","2016-06","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","0.1",",7","16.1","7","16.1",",7","14",",7","10",",7","0",",7","0",",7","0",",7","0",",7","2",",7","0",",7","21",",7","7",",7","","","","","-1.1",",7,16,+","0",",,7,30,+","0",",,7,30,+","16.3",",,7,25,","34.4",",7,07,+","3900.5","7","124.3",",7","62.3",",,,7","0",",,,7","14.73",",7","24.72",",,,7","4.73",",,,7","",""
"USC00107357","2016-07","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","0.0",",7","31.1","7","15.0",",7","9",",7","7",",7","0",",7","0","1,7","0",",7","0",",7","0",",7","0",",7","26",",7","5",",7","","","","","3.9",",7,12,","0","1,,7,31,+","0",",,7,31,+","6.6",",,7,07,","35.0",",7,30,","75.0","7","75.0",",7","33.8",",,,7","0",",,,7","16.40",",7","26.02",",,,7","6.78",",,,7","",""
"USC00107357","2016-08","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","0.1","1,7","40.3","7","9.2","1,7","3",",7","1",",7","0",",7","0",",7","0",",7","0","1,7","0","1,7","0","1,7","27","1,7","7","1,7","","","","","1.7","1,7,25,+","0",",,7,31,+","0",",,7,31,+","3.6",",,7,09,","35.0","1,7,30,","137.6","7","62.6","1,7","4.6",",,,7","0",",,,7","16.56","1,7","28.34","1,,,7","4.77","1,,,7","",""
"USC00107357","2016-09","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","0.1","1,7","40.3","7","0.0","1,7","13","1,7","7","1,7","0","1,7","0","1,7","0","1,7","0","1,7","6","1,7","0","1,7","14","1,7","0","1,7","","","","","-3.3","1,7,14,+","0","1,,7,30,+","0","1,,7,30,+","18.0","1,,7,18,","28.3","1,7,01,","332.8","7","195.2","1,7","45.8","1,,,7","0","1,,,7","11.60","1,7","20.38","1,,,7","2.82","1,,,7","",""
"USC00107357","2016-10","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","0.1",",7","40.3","7","0.0",",7","27",",7","23",",7","2",",7","0",",7","0",",7","0",",7","8",",7","0",",7","1",",7","0",",7","","","","","-2.2",",7,13,+","0",",,7,31,+","0",",,7,31,+","29.2",",,7,10,","23.3",",7,01,","688.7","7","355.9",",7","265.0",",,,7","0",",,,7","6.85",",7","11.05",",,,7","2.65",",,,7","",""
"USC00107357","2016-11","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","0.1","1,7","40.3","7","0.0",",7","19",",7","12",",7","0",",7","0","2,7","0",",7","0",",7","14",",7","1",",7","0",",7","0",",7","","","","","-2.2",",7,30,","0","2,,7,30,+","3",",,7,28,","21.1",",,7,16,","10.0",",7,10,","1143.5","7","454.8",",7","113.9",",,,7","3",",,,7","3.17",",7","5.88",",,,7","0.47",",,,7","",""
"USC00107357","2016-12","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","0.1",",7","40.3","7","0.0","1,7","18",",7","9",",7","1",",7","31",",7","15",",7","5",",7","31",",7","21","1,7","0","1,7","0","1,7","","","","","-23.3",",7,17,","838",",,7,31,+","330",",,7,12,","35.6",",,7,12,","2.2","1,7,21,","1871.9","7","728.4","1,7","108.3",",,,7","1436",",,,7","-6.13","1,7","-2.29","1,,,7","-9.98",",,,7","",""
"USC00107357","2017-01","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","0.1",",7","0.0","7","0.0",",7","13",",7","8",",7","1",",7","31",",7","10",",7","11",",7","31",",7","20",",7","0",",7","0",",7","","","","","-26.7",",7,06,+","1041",",,7,11,","152",",,7,11,+","25.4",",,7,09,","3.9",",7,31,","2673.8","7","801.9",",7","80.5",",,,7","734",",,,7","-7.54",",7","-2.78",",,,7","-12.29",",,,7","",""
"USC00107357","2017-02","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","0.0",",7","0.0","7","0.0","1,7","16",",7","10",",7","1",",7","26","2,7","8","1,7","1","1,7","27","1,7","10",",7","0",",7","0",",7","","","","","-20.6","1,7,02,","1067","2,,7,09,+","483","1,,7,05,","26.9",",,7,10,","6.1",",7,12,","3228.8","7","555.0",",7","132.4",",,,7","1259","1,,,7","-2.26","1,7","1.84",",,,7","-6.35","1,,,7","",""
"USC00107357","2017-03","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","0.0","2,7","0.0","7","0.0","1,7","23","1,7","18","1,7","0","1,7","29","2,7","6","1,7","0","1,7","29","1,7","0","1,7","0","1,7","0","1,7","","","","","-8.9","1,7,01,","1067","2,,7,01,","137","1,,7,07,","24.9","1,,7,16,","10.0","1,7,21,","3742.6","7","513.8","1,7","220.9","1,,,7","452","1,,,7","1.21","1,7","4.76","1,,,7","-2.35","1,,,7","",""
"USC00107357","2017-04","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","0.2",",7","0.0","7","0.0",",7","24",",7","20",",7","0",",7","5",",7","1",",7","0",",7","17",",7","0",",7","0",",7","0",",7","","","","","-5.0",",7,17,+","152",",,7,01,","51",",,7,03,","20.1",",,7,27,","19.4",",7,24,+","4137.2","7","394.6",",7","126.0",",,,7","51",",,,7","5.18",",7","10.86",",,,7","-0.50",",,,7","",""
"USC00107357","2017-05","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","0.3","3,7","1.4","7","1.4","3,7","11","3,7","10","3,7","0","3,7","0","3,7","0","3,7","0","3,7","5","3,7","0","3,7","14","3,7","1","3,7","","","","","-1.7","3,7,03,","0","3,,7,31,+","0","3,,7,31,+","12.4","3,,7,17,","32.2","3,7,31,","4330.3","7","193.1","3,7","48.2","3,,,7","0","3,,,7","11.49","3,7","20.22","3,,,7","2.75","3,,,7","",""
"USC00107357","2017-06","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","0.2","1,7","7.4","7","6.0","1,7","8","1,7","8","1,7","0","1,7","0","2,7","0","2,7","0","1,7","1","1,7","0","1,7","20","1,7","3","1,7","","","","","-0.6","1,7,11,","0","2,,7,30,+","0","2,,7,30,+","12.7","1,,7,16,","33.3","1,7,26,","4445.3","7","115.0","1,7","53.6","1,,,7","0","2,,,7","14.58","1,7","23.87","1,,,7","5.28","1,,,7","",""
"USC00107357","2017-07","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","0.2",",7","39.6","7","32.2","1,7","1",",7","1",",7","0",",7","0","1,7","0","1,7","0",",7","0",",7","0","1,7","30","1,7","13","1,7","","","","","2.2",",7,18,+","0","1,,7,31,+","0","1,,7,31,+","3.3",",,7,15,","37.8","1,7,08,","17.3","7","17.3","1,7","3.3",",,,7","0","1,,,7","18.87","1,7","31.41","1,,,7","6.34",",,,7","",""
"USC00107357","2017-08","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","0.1",",7","77.4","7","37.8",",7","3",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","15",",7","","","","","1.1",",7,26,","0",",,7,31,+","0",",,7,31,+","2.5",",,7,14,","35.6",",7,31,+","57.9","7","40.6",",7","4.8",",,,7","0",",,,7","18.24",",7","30.77",",,,7","5.71",",,,7","",""
"USC00107357","2017-09","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","0.2",",7","82.7","7","5.3",",7","7",",7","5",",7","1",",7","0","2,7","0",",7","0",",7","4",",7","0",",7","17",",7","3",",7","","","","","-2.2",",7,16,","0","2,,7,30,+","0",",,7,30,+","25.9",",,7,20,","34.4",",7,05,","229.5","7","171.6",",7","60.0",",,,7","0",",,,7","12.79",",7","22.22",",,,7","3.36",",,,7","",""
"USC00107357","2017-10","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","0.3",",7","82.7","7","0.0",",7","14",",7","12",",7","1",",7","0",",7","0",",7","0",",7","25",",7","0",",7","0",",7","0",",7","","","","","-5.6",",7,31,","0",",,7,31,+","5",",,7,13,","41.7",",,7,22,","16.7",",7,07,","650.2","7","420.7",",7","126.1",",,,7","5",",,,7","4.76",",7","10.17",",,,7","-0.65",",,,7","",""
"USC00107357","2017-11","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","0.1","4,7","82.7","7","0.0","1,7","24","1,7","23","1,7","1","1,7","","","","","0","1,7","28","1,7","2","1,7","0","1,7","0","1,7","","","","","-8.3","1,7,08,+","","","","","25.4","1,,7,01,","10.6","1,7,24,","1165.4","7","515.2","1,7","253.7","1,,,7","","","0.57","1,7","3.57","1,,,7","-2.43","1,,,7","",""
"USC00107357","2017-12","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","82.7","7","0.0",",7","17",",7","12",",7","3",",7","19",",7","12",",7","2",",7","31",",7","19",",7","0",",7","0",",7","","","","","-20.0",",7,25,+","610",",,7,31,+","274",",,7,29,","33.0",",,7,19,","2.2",",7,04,+","1851.8","7","686.4",",7","170.2",",,,7","936",",,,7","-3.81",",7","-1.07",",,,7","-6.55",",,,7","",""
"USC00107357","2018-02","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","","","","","14","5,7","13","5,7","0","5,7","","","","","","","","","","","","","","","","","","","","","","","","","20.3","5,,7,18,","","","","","","","118.4","5,,,7","","","","","","","","","",""
"USC00107357","2018-03","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","","","0.0",",7","17",",7","15",",7","0",",7","31",",7","","","0",",7","31",",7","2",",7","0",",7","0",",7","","","","","-13.3",",7,01,","914",",,7,01,","","","16.3",",,7,09,","12.2",",7,31,","","","568.0",",7","80.7",",,,7","","","0.01",",7","5.96",",,,7","-5.94",",,,7","",""
"USC00107357","2018-04","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","","","0.0",",7","19",",7","15",",7","0",",7","9","1,7","","","0",",7","27",",7","0",",7","4",",7","0",",7","","","","","-4.4",",7,02,+","203","1,,7,02,+","","","23.9",",,7,08,","27.2",",7,28,","","","403.4",",7","124.2",",,,7","","","4.89",",7","11.69",",,,7","-1.91",",,,7","",""
"USC00107357","2018-05","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","","","0.0","2,7","15","2,7","9","2,7","1","2,7","","","","","0","2,7","0","2,7","0","2,7","20","2,7","0","2,7","","","","","1.1","2,7,13,","","","","","27.4","2,,7,07,","28.9","2,7,17,+","","","138.6","2,7","79.5","2,,,7","","","13.55","2,7","22.57","2,,,7","4.54","2,,,7","",""
"USC00107357","2018-06","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","","","0.0","1,7","11","1,7","6","1,7","0","1,7","","","","","0","1,7","2","1,7","0","1,7","18","1,7","0","1,7","","","","","-0.6","1,7,12,","","","","","10.7","1,,7,22,","30.0","1,7,04,","","","151.0","1,7","40.0","1,,,7","","","13.13","1,7","21.86","1,,,7","4.39","1,,,7","",""
"USC00107357","2018-07","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","","","24.0",",7","2",",7","0",",7","0",",7","","","","","0",",7","0",",7","0",",7","28",",7","12",",7","","","","","1.1",",7,04,","","","","","1.0",",,7,01,","35.6",",7,06,","46.4","7","46.4",",7","1.3",",,,7","","","17.61",",7","29.66",",,,7","5.57",",,,7","",""
"USC00107357","2018-08","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","","","24.3",",7","3",",7","1",",7","0",",7","","","","","0",",7","0",",7","0",",7","30",",7","9",",7","","","","","2.2",",7,25,","","","","","10.2",",,7,27,","41.7",",7,11,","109.9","7","63.5",",7","12.8",",,,7","","","17.07",",7","29.03",",,,7","5.10",",,,7","",""
"USC00107357","2018-09","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","","","0.0","3,7","4","3,7","1","3,7","0","3,7","","","","","0","3,7","9","3,7","0","3,7","13","3,7","0","3,7","","","","","-2.8","3,7,26,+","","","","","2.5","3,,7,23,","28.3","3,7,06,","322.4","7","212.5","3,7","5.6","3,,,7","","","10.46","3,7","20.49","3,,,7","0.43","3,,,7","",""
"USC00107357","2018-10","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","","","0.0",",7","13",",7","9",",7","0",",7","","","","","0",",7","20",",7","0",",7","0",",7","0",",7","","","","","-6.1",",7,16,+","","","","","18.3",",,7,26,","15.0",",7,25,+","734.1","7","411.7",",7","71.8",",,,7","","","5.05",",7","12.04",",,,7","-1.94",",,,7","",""
"USC00107357","2018-11","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","","","0.0","1,7","19","1,7","13","1,7","0","1,7","","","","","0","1,7","22","1,7","6","1,7","0","1,7","0","1,7","","","","","-7.8","1,7,22,+","","","","","18.0","1,,7,28,+","9.4","1,7,05,+","1252.6","7","518.5","1,7","160.8","1,,,7","","","0.45","1,7","3.02","1,,,7","-2.11","1,,,7","",""
"USC00107357","2018-12","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","","","0.0","1,7","21","1,7","12","1,7","2","1,7","","","","","0","1,7","30","1,7","12","1,7","0","1,7","0","1,7","","","","","-13.9","1,7,08,+","","","","","28.2","1,,7,30,","2.8","1,7,19,","1868.7","7","616.1","1,7","141.1","1,,,7","","","-2.20","1,7","0.19","1,,,7","-4.60","1,,,7","",""
"USC00107357","2019-01","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","0.0","7","0.0",",7","16",",7","13",",7","0",",7","31",",7","","","0",",7","31",",7","15",",7","0",",7","0",",7","","","","","-14.4",",7,16,+","559",",,7,25,+","","","18.0",",,7,18,","3.9",",7,28,","2528.6","7","659.9",",7","103.9",",,,7","","","-2.95",",7","-0.14",",,,7","-5.77",",,,7","",""
"USC00107357","2019-02","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","0.0","7","0.0",",7","20",",7","16",",7","0",",7","28",",7","14","5,7","6",",7","28",",7","18",",7","0",",7","0",",7","","","","","-20.0",",7,10,","864",",,7,13,","178","5,,7,13,","17.8",",,7,02,","3.3",",7,02,+","3237.6","7","709.0",",7","105.2",",,,7","1037","5,,,7","-6.99",",7","-2.51",",,,7","-11.47",",,,7","",""
"USC00107357","2019-03","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","0.0","7","0.0","1,7","13","1,7","3","1,7","0","1,7","29","2,7","","","3","1,7","30","1,7","5","1,7","0","1,7","0","1,7","","","","","-23.9","1,7,04,","813","2,,7,01,","","","5.6","1,,7,13,","13.9","1,7,31,","3830.7","7","593.1","1,7","22.4","1,,,7","","","-1.44","1,7","6.03","1,,,7","-8.91","1,,,7","",""
"USC00107357","2019-04","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","0.0","7","0.0",",7","21",",7","14",",7","0",",7","","","","","0",",7","18",",7","0",",7","0",",7","0",",7","","","","","-5.6",",7,30,+","","","","","16.3",",,7,10,","18.9",",7,24,+","4209.4","7","378.7",",7","118.6",",,,7","","","5.71",",7","12.05",",,,7","-0.63",",,,7","",""
"USC00107357","2019-05","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","0.0","7","0.0","1,7","11","1,7","6","1,7","0","1,7","","","","","0","1,7","9","1,7","0","1,7","13","1,7","0","1,7","","","","","-5.6","1,7,01,","","","","","23.6","1,,7,18,","26.7","1,7,30,+","4436.6","7","227.2","1,7","74.4","1,,,7","","","10.76","1,7","19.05","1,,,7","2.47","1,,,7","",""
"USC00107357","2019-06","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","1.9","7","1.9",",7","12",",7","9",",7","0",",7","","","","","0",",7","0",",7","0",",7","19",",7","0",",7","","","","","1.7",",7,26,+","","","","","22.1",",,7,27,","30.0",",7,13,","4570.9","7","134.3",",7","78.4",",,,7","","","13.92",",7","22.02",",,,7","5.83",",,,7","",""
"USC00107357","2019-07","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","6.3","7","4.4","2,7","4","2,7","0","2,7","0","2,7","","","","","0","2,7","0","2,7","0","2,7","29","2,7","1","2,7","","","","","1.7","2,7,20,","","","","","1.3","2,,7,12,","32.8","2,7,27,","61.9","7","61.9","2,7","2.2","2,,,7","","","16.35","2,7","26.44","2,,,7","6.26","2,,,7","",""
"USC00107357","2019-08","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","25.6","7","19.3",",7","8",",7","6",",7","0",",7","","","","","0",",7","0",",7","0",",7","29",",7","9",",7","","","","","2.2",",7,28,+","","","","","8.4",",,7,10,","35.0",",7,09,+","103.3","7","41.4",",7","33.5",",,,7","","","17.62",",7","28.06",",,,7","7.17",",,,7","",""
"USC00107357","2019-09","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","29.2","7","3.6",",7","18",",7","8",",7","0",",7","","","","","0",",7","2",",7","0",",7","13",",7","1",",7","","","","","-2.2",",7,30,","","","","","9.1",",,7,27,","32.2",",7,04,","273.5","7","170.2",",7","50.8",",,,7","","","12.78",",7","20.58",",,,7","4.98",",,,7","",""
"USC00107357","2019-10","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","29.2","7","0.0",",7","15",",7","12",",7","0",",7","","","","","0",",7","20",",7","0",",7","0",",7","0",",7","","","","","-12.8",",7,31,+","","","","","24.1",",,7,08,","17.8",",7,17,","733.4","7","459.9",",7","113.4",",,,7","","","3.50",",7","9.13",",,,7","-2.13",",,,7","",""
"USC00107357","2019-11","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","29.2","7","0.0",",7","9",",7","6",",7","0",",7","","","","","0",",7","25",",7","4",",7","0",",7","0",",7","","","","","-13.3",",7,30,+","","","","","13.5",",,7,18,","10.6",",7,19,","1278.5","7","545.1",",7","40.6",",,,7","","","0.16",",7","4.67",",,,7","-4.34",",,,7","",""
"USC00107357","2019-12","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","29.2","7","0.0",",7","23",",7","13",",7","0",",7","","","","","0",",7","29",",7","4",",7","0",",7","0",",7","","","","","-13.3",",7,01,","","","","","21.1",",,7,13,","5.0",",7,23,+","1866.9","7","588.4",",7","96.9",",,,7","","","-0.65",",7","1.62",",,,7","-2.91",",,,7","",""
"USC00107357","2020-01","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","0.0","7","0.0",",7","28",",7","25",",7","2",",7","31",",7","","","0",",7","31",",7","5",",7","0",",7","0",",7","","","","","-12.8",",7,16,","965",",,7,14,","","","40.6",",,7,07,","5.0",",7,30,","2449.3","7","582.4",",7","247.7",",,,7","","","-0.45",",7","2.01",",,,7","-2.91",",,,7","",""
"USC00107357","2020-02","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","0.0","7","0.0",",7","20",",7","13",",7","0",",7","29",",7","","","0",",7","29",",7","2",",7","0",",7","0",",7","","","","","-14.4",",7,21,+","660",",,7,25,","","","13.2",",,7,16,+","9.4",",7,29,","2997.8","7","548.5",",7","91.2",",,,7","","","-0.58",",7","3.96",",,,7","-5.12",",,,7","",""
"USC00107357","2020-03","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","0.0","7","0.0",",7","15",",7","9",",7","0",",7","31",",7","","","0",",7","29",",7","1",",7","0",",7","0",",7","","","","","-9.4",",7,17,+","635",",,7,07,","","","13.7",",,7,30,","13.9",",7,19,","3523.8","7","526.0",",7","59.4",",,,7","","","1.36",",7","6.95",",,,7","-4.22",",,,7","",""
"USC00107357","2020-04","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","0.0","7","0.0",",7","14",",7","11",",7","0",",7","","","","","0",",7","24",",7","0",",7","1",",7","0",",7","","","","","-7.8",",7,13,","","","","","9.1",",,7,01,","25.6",",7,30,","3891.6","7","367.8",",7","62.0",",,,7","","","6.07",",7","13.96",",,,7","-1.82",",,,7","",""
"USC00107357","2020-05","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","2.5","7","2.5",",7","22",",7","15",",7","0",",7","","","","","0",",7","8",",7","0",",7","11",",7","0",",7","","","","","-1.7",",7,01,","","","","","19.1",",,7,14,","31.7",",7,31,","4112.2","7","220.6",",7","132.9",",,,7","","","11.30",",7","19.00",",,,7","3.59",",,,7","",""
"USC00107357","2020-06","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","8.1","7","5.6","1,7","19","1,7","13","1,7","0","1,7","","","","","0","1,7","0","1,7","0","1,7","16","1,7","0","1,7","","","","","1.7","1,7,15,","","","","","12.4","1,,7,06,","31.7","1,7,24,","4241.6","7","129.4","1,7","75.5","1,,,7","","","14.06","1,7","21.30","1,,,7","6.82","1,,,7","",""
"USC00107357","2020-07","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","29.6","7","21.5",",7","4",",7","2",",7","0",",7","","","","","0",",7","0",",7","0",",7","26",",7","6",",7","","","","","2.8",",7,14,","","","","","12.4",",,7,01,","35.6",",7,31,+","72.4","7","72.4",",7","19.0",",,,7","","","16.69",",7","26.94",",,,7","6.44",",,,7","",""
"USC00107357","2020-08","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","65.2","7","35.6",",7","4",",7","0",",7","0",",7","","","","","0",",7","0",",7","0",",7","30",",7","7",",7","","","","","1.7",",7,14,","","","","","1.3",",,7,07,","37.8",",7,01,","128.3","7","55.9",",7","2.4",",,,7","","","17.68",",7","29.05",",,,7","6.31",",,,7","",""
"USC00107357","2020-09","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","66.9","7","1.7","1,7","8","1,7","6","1,7","0","1,7","","","","","0","1,7","4","1,7","0","1,7","16","1,7","1","1,7","","","","","-2.2","1,7,09,+","","","","","9.1","1,,7,24,","33.9","1,7,05,","292.2","7","163.9","1,7","38.1","1,,,7","","","12.74","1,7","22.08","1,,,7","3.40","1,,,7","",""
"USC00107357","2020-10","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","66.9","7","0.0",",7","12",",7","10",",7","1",",7","","","","","0",",7","11",",7","4",",7","9",",7","0",",7","","","","","-15.6",",7,26,","","","","","27.9",",,7,12,","23.3",",7,07,+","690.0","7","397.8",",7","141.4",",,,7","","","5.50",",7","11.49",",,,7","-0.49",",,,7","",""
"USC00107357","2020-11","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","66.9","7","0.0","1,7","20","2,7","13","2,7","1","2,7","","","","","0","1,7","26","1,7","3","1,7","0","1,7","0","1,7","","","","","-8.3","1,7,10,+","","","","","29.0","2,,7,06,","10.6","1,7,06,","1199.1","7","509.1","1,7","136.1","2,,,7","","","0.78","1,7","3.61","1,,,7","-2.05","1,,,7","",""
"USC00107357","2020-12","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","66.9","7","0.0","1,7","18","1,7","16","1,7","0","1,7","30","1,7","","","0","1,7","30","1,7","9","1,7","0","1,7","0","1,7","","","","","-11.7","1,7,24,","330","1,,7,31,","","","20.1","1,,7,20,","5.0","1,7,21,","1806.9","7","607.8","1,7","132.1","1,,,7","","","-1.93","1,7","1.11","1,,,7","-4.96","1,,,7","",""
"USC00107357","2021-01","47.6428","-115.9173","776.3","PRICHARD 3 ESE, ID US","","","0.0","H","0.0","1,7","18","1,7","11","1,7","1","1,7","30","1,7","","","0","1,7","30","1,7","5","1,7","0","1,7","0","1,7","","","","","-11.7","1,7,24,","356","1,,7,01,","","","28.7","1,,7,03,","5.0","1,7,14,","2379.0","H","572.1","1,7","96.5","1,,,7","","","-0.74","1,7","2.29","1,,,7","-3.77","1,,,7","",""
