"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013779","1957-11","39.95","-75.15","11.0","PHILADELPHIA, PA US","766.7","Z","0.0",",Z","","","","","","","","","","","0",",Z","1",",Z","0",",Z","1",",Z","0",",Z","0.0",",Z,11,","","","","","","","21.1",",Z,19,","428.3","Z","258.9",",Z","","","","","9.70",",Z","13.13",",,,Z","6.27",",,,Z","","","",""
"USW00013779","1957-12","39.95","-75.15","11.0","PHILADELPHIA, PA US","766.7","Z","0.0",",Z","","","","","","","","","","","0",",Z","9",",Z","1",",Z","0",",Z","0",",Z","-8.3",",Z,12,","","","","","","","16.7",",Z,20,","838.9","Z","410.6",",Z","","","","","5.09",",Z","8.21",",,,Z","1.97",",,,Z","","","",""
"USW00013779","1958-01","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","20",",Z","5",",Z","0",",Z","0",",Z","-10.6",",Z,04,","","","","","","","13.9",",Z,22,","1382.7","Z","543.8",",Z","","","","","0.79",",Z","4.01",",,,Z","-2.43",",,,Z","","","",""
"USW00013779","1958-02","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","21",",Z","10",",Z","0",",Z","0",",Z","-14.4",",Z,17,","","","","","","","11.7",",Z,25,+","1934.4","Z","551.7",",Z","","","","","-1.37",",Z","1.74",",,,Z","-4.48",",,,Z","","","",""
"USW00013779","1958-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","1",",Z","0",",Z","0",",Z","0",",Z","-0.6",",Z,09,","","","","","","","12.2",",Z,29,+","2341.0","Z","406.6",",Z","","","","","5.22",",Z","8.19",",,,Z","2.24",",,,Z","","","",""
"USW00013779","1958-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","7.0","Z","7.0",",Z","","","","","","","","","","","0",",Z","1",",Z","0",",Z","9",",Z","0",",Z","-0.6",",Z,09,","","","","","","","28.3",",Z,20,","2508.9","Z","167.9",",Z","","","","","12.97",",Z","17.70",",,,Z","8.23",",,,Z","","","",""
"USW00013779","1958-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","25.1","Z","18.1",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","22",",Z","0",",Z","6.7",",Z,07,","","","","","","","30.0",",Z,31,","2579.2","Z","70.3",",Z","","","","","16.65",",Z","21.45",",,,Z","11.85",",,,Z","","","",""
"USW00013779","1958-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","101.5","Z","76.4",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","28",",Z","0",",Z","10.0",",Z,07,","","","","","","","31.1",",Z,11,","2589.2","Z","10.0",",Z","","","","","20.55",",Z","25.46",",,,Z","15.63",",,,Z","","","",""
"USW00013779","1958-07","39.95","-75.15","11.0","PHILADELPHIA, PA US","327.4","Z","225.9",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","31",",Z","5",",Z","18.9",",Z,22,+","","","","","","","32.8",",Z,31,+","0.0","Z","0.0",",Z","","","","","25.62",",Z","29.69",",,,Z","21.55",",,,Z","","","",""
"USW00013779","1958-08","39.95","-75.15","11.0","PHILADELPHIA, PA US","489.7","Z","162.3",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","31",",Z","1",",Z","15.6",",Z,27,+","","","","","","","32.2",",Z,15,","0.0","Z","0.0",",Z","","","","","23.57",",Z","27.61",",,,Z","19.53",",,,Z","","","",""
"USW00013779","1958-09","39.95","-75.15","11.0","PHILADELPHIA, PA US","552.4","Z","62.7",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","23",",Z","0",",Z","8.9",",Z,29,","","","","","","","31.1",",Z,26,","19.1","Z","19.1",",Z","","","","","19.79",",Z","24.51",",,,Z","15.06",",,,Z","","","",""
"USW00013779","1958-10","39.95","-75.15","11.0","PHILADELPHIA, PA US","564.7","Z","12.3",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","9",",Z","0",",Z","3.3",",Z,27,","","","","","","","28.9",",Z,10,","177.3","Z","158.2",",Z","","","","","13.63",",Z","18.01",",,,Z","9.24",",,,Z","","","",""
"USW00013779","1958-11","39.95","-75.15","11.0","PHILADELPHIA, PA US","564.7","Z","0.0",",Z","","","","","","","","","","","0",",Z","2",",Z","1",",Z","0",",Z","0",",Z","-7.2",",Z,30,","","","","","","","18.9",",Z,14,","455.1","Z","277.8",",Z","","","","","9.07",",Z","12.62",",,,Z","5.52",",,,Z","","","",""
"USW00013779","1958-12","39.95","-75.15","11.0","PHILADELPHIA, PA US","564.7","Z","0.0",",Z","","","","","","","","","","","0",",Z","25",",Z","11",",Z","0",",Z","0",",Z","-8.9",",Z,25,+","","","","","","","12.8",",Z,30,+","1040.3","Z","585.2",",Z","","","","","-0.54",",Z","3.08",",,,Z","-4.17",",,,Z","","","",""
"USW00013779","1959-01","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","23",",Z","5",",Z","0",",Z","0",",Z","-11.1",",Z,17,+","","","","","","","17.2",",Z,22,","1580.8","Z","540.5",",Z","","","","","0.90",",Z","5.06",",,,Z","-3.26",",,,Z","","","",""
"USW00013779","1959-02","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","17",",Z","3",",Z","0",",Z","0",",Z","-11.1",",Z,20,+","","","","","","","15.6",",Z,11,+","2019.4","Z","438.6",",Z","","","","","2.67",",Z","7.05",",,,Z","-1.71",",,,Z","","","",""
"USW00013779","1959-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","10",",Z","0",",Z","3",",Z","0",",Z","-3.9",",Z,29,+","","","","","","","23.9",",Z,25,","2399.9","Z","380.5",",Z","","","","","6.06",",Z","10.85",",,,Z","1.27",",,,Z","","","",""
"USW00013779","1959-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","7.5","Z","7.5",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","11",",Z","0",",Z","1.1",",Z,13,+","","","","","","","28.9",",Z,09,","2557.1","Z","157.2",",Z","","","","","13.34",",Z","18.57",",,,Z","8.11",",,,Z","","","",""
"USW00013779","1959-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","92.5","Z","85.0",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","23",",Z","4",",Z","6.1",",Z,16,","","","","","","","33.9",",Z,29,","2598.3","Z","41.2",",Z","","","","","19.75",",Z","25.34",",,,Z","14.16",",,,Z","","","",""
"USW00013779","1959-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","255.1","Z","162.6",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","27",",Z","10",",Z","11.7",",Z,18,","","","","","","","37.2",",Z,30,+","2605.2","Z","6.9",",Z","","","","","23.52",",Z","28.97",",,,Z","18.07",",,,Z","","","",""
"USW00013779","1959-07","39.95","-75.15","11.0","PHILADELPHIA, PA US","477.8","Z","222.7",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","31",",Z","6",",Z","18.3",",Z,07,","","","","","","","34.4",",Z,28,+","0.0","Z","0.0",",Z","","","","","25.52",",Z","29.84",",,,Z","21.20",",,,Z","","","",""
"USW00013779","1959-08","39.95","-75.15","11.0","PHILADELPHIA, PA US","707.2","Z","229.4",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","31",",Z","15",",Z","16.1",",Z,06,","","","","","","","35.6",",Z,26,","0.0","Z","0.0",",Z","","","","","25.73",",Z","30.04",",,,Z","21.43",",,,Z","","","",""
"USW00013779","1959-09","39.95","-75.15","11.0","PHILADELPHIA, PA US","857.2","Z","150.0",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","27",",Z","4",",Z","8.3",",Z,19,+","","","","","","","35.0",",Z,09,","16.2","Z","16.2",",Z","","","","","22.79",",Z","27.88",",,,Z","17.70",",,,Z","","","",""
"USW00013779","1959-10","39.95","-75.15","11.0","PHILADELPHIA, PA US","921.2","Z","64.0",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","14",",Z","1",",Z","2.2",",Z,29,","","","","","","","32.8",",Z,05,","133.7","Z","117.5",",Z","","","","","16.61",",Z","20.81",",,,Z","12.40",",,,Z","","","",""
"USW00013779","1959-11","39.95","-75.15","11.0","PHILADELPHIA, PA US","923.1","Z","1.9",",Z","","","","","","","","","","","0",",Z","7",",Z","0",",Z","3",",Z","0",",Z","-5.6",",Z,18,","","","","","","","24.4",",Z,05,","444.1","Z","310.4",",Z","","","","","8.05",",Z","12.40",",,,Z","3.70",",,,Z","","","",""
"USW00013779","1959-12","39.95","-75.15","11.0","PHILADELPHIA, PA US","923.1","Z","0.0",",Z","","","","","","","","","","","0",",Z","10",",Z","3",",Z","0",",Z","0",",Z","-10.6",",Z,23,","","","","","","","16.7",",Z,16,","869.9","Z","425.8",",Z","","","","","4.60",",Z","7.91",",,,Z","1.28",",,,Z","","","",""
"USW00013779","1960-01","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","20",",Z","0",",Z","0",",Z","0",",Z","-4.4",",Z,22,","","","","","","","13.3",",Z,03,","1356.5","Z","486.6",",Z","","","","","2.64",",Z","5.55",",,,Z","-0.28",",,,Z","","","",""
"USW00013779","1960-02","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","20",",Z","2",",Z","0",",Z","0",",Z","-7.2",",Z,03,","","","","","","","19.4",",Z,11,","1787.9","Z","431.4",",Z","","","","","3.46",",Z","7.46",",,,Z","-0.54",",,,Z","","","",""
"USW00013779","1960-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","22",",Z","5",",Z","1",",Z","0",",Z","-9.4",",Z,11,","","","","","","","26.7",",Z,28,","2304.2","Z","516.3",",Z","","","","","1.68",",Z","5.88",",,,Z","-2.52",",,,Z","","","",""
"USW00013779","1960-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","21.2","Z","21.2",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","14",",Z","2",",Z","1.1",",Z,11,","","","","","","","32.8",",Z,25,","2442.0","Z","137.8",",Z","","","","","14.45",",Z","20.60",",,,Z","8.30",",,,Z","","","",""
"USW00013779","1960-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","48.9","Z","27.7",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","21",",Z","0",",Z","5.6",",Z,03,","","","","","","","29.4",",Z,16,","2491.8","Z","49.8",",Z","","","","","17.62",",Z","22.58",",,,Z","12.66",",,,Z","","","",""
"USW00013779","1960-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","190.7","Z","141.8",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","30",",Z","1",",Z","12.2",",Z,10,","","","","","","","32.2",",Z,27,","2492.9","Z","1.1",",Z","","","","","23.02",",Z","27.67",",,,Z","18.38",",,,Z","","","",""
"USW00013779","1960-07","39.95","-75.15","11.0","PHILADELPHIA, PA US","374.3","Z","183.6",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","31",",Z","2",",Z","15.6",",Z,15,","","","","","","","32.8",",Z,23,","0.0","Z","0.0",",Z","","","","","24.25",",Z","28.91",",,,Z","19.60",",,,Z","","","",""
"USW00013779","1960-08","39.95","-75.15","11.0","PHILADELPHIA, PA US","563.4","Z","189.1",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","31",",Z","6",",Z","15.6",",Z,17,","","","","","","","34.4",",Z,30,","0.0","Z","0.0",",Z","","","","","24.43",",Z","28.77",",,,Z","20.10",",,,Z","","","",""
"USW00013779","1960-09","39.95","-75.15","11.0","PHILADELPHIA, PA US","647.0","Z","83.6",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","28",",Z","1",",Z","12.8",",Z,27,","","","","","","","32.8",",Z,01,","1.7","Z","1.7",",Z","","","","","21.06",",Z","25.17",",,,Z","16.96",",,,Z","","","",""
"USW00013779","1960-10","39.95","-75.15","11.0","PHILADELPHIA, PA US","663.5","Z","16.5",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","14",",Z","0",",Z","2.8",",Z,24,","","","","","","","27.8",",Z,15,+","121.0","Z","119.3",",Z","","","","","15.02",",Z","19.37",",,,Z","10.66",",,,Z","","","",""
"USW00013779","1960-11","39.95","-75.15","11.0","PHILADELPHIA, PA US","663.5","Z","0.0",",Z","","","","","","","","","","","0",",Z","1",",Z","0",",Z","0",",Z","0",",Z","-0.6",",Z,30,","","","","","","","20.6",",Z,16,","364.1","Z","243.1",",Z","","","","","10.23",",Z","14.17",",,,Z","6.29",",,,Z","","","",""
"USW00013779","1960-12","39.95","-75.15","11.0","PHILADELPHIA, PA US","663.5","Z","0.0",",Z","","","","","","","","","","","0",",Z","25",",Z","7",",Z","0",",Z","0",",Z","-12.8",",Z,13,","","","","","","","18.3",",Z,06,","924.3","Z","560.2",",Z","","","","","0.26",",Z","4.22",",,,Z","-3.70",",,,Z","","","",""
"USW00013779","1961-01","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","26",",Z","15",",Z","0",",Z","0",",Z","-13.9",",Z,25,","","","","","","","13.9",",Z,07,","1529.6","Z","605.3",",Z","","","","","-1.19",",Z","2.06",",,,Z","-4.45",",,,Z","","","",""
"USW00013779","1961-02","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","","","","","","","","","","","1",",Z","12",",Z","4",",Z","0",",Z","0",",Z","-17.8",",Z,02,","","","","","","","20.6",",Z,24,","1942.7","Z","413.1",",Z","","","","","3.58",",Z","7.43",",,,Z","-0.27",",,,Z","","","",""
"USW00013779","1961-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","","","","","","","","","","","0",",Z","8",",Z","0",",Z","2",",Z","0",",Z","-6.7",",Z,18,","","","","","","","26.1",",Z,28,","2302.7","Z","360.0",",Z","","","","","6.72",",Z","11.30",",,,Z","2.14",",,,Z","","","",""
"USW00013779","1961-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","5.3","Z","5.3",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","5",",Z","0",",Z","1.7",",Z,04,+","","","","","","","30.0",",Z,25,","2541.7","Z","239.0",",Z","","","","","10.54",",Z","15.17",",,,Z","5.92",",,,Z","","","",""
"USW00013779","1961-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","21.8","Z","16.5",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","15",",Z","0",",Z","6.1",",Z,27,","","","","","","","29.4",",Z,09,","2627.8","Z","86.1",",Z","","","","","16.09",",Z","21.03",",,,Z","11.15",",,,Z","","","",""
"USW00013779","1961-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","151.6","Z","129.8",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","28",",Z","5",",Z","12.8",",Z,16,+","","","","","","","35.0",",Z,13,","2630.5","Z","2.7",",Z","","","","","22.57",",Z","27.74",",,,Z","17.39",",,,Z","","","",""
"USW00013779","1961-07","39.95","-75.15","11.0","PHILADELPHIA, PA US","375.5","Z","223.9",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","31",",Z","11",",Z","16.1",",Z,09,","","","","","","","35.6",",Z,22,","0.0","Z","0.0",",Z","","","","","25.55",",Z","30.04",",,,Z","21.07",",,,Z","","","",""
"USW00013779","1961-08","39.95","-75.15","11.0","PHILADELPHIA, PA US","573.3","Z","197.8",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","31",",Z","8",",Z","15.6",",Z,20,","","","","","","","33.9",",Z,31,+","0.0","Z","0.0",",Z","","","","","24.71",",Z","29.07",",,,Z","20.35",",,,Z","","","",""
"USW00013779","1961-09","39.95","-75.15","11.0","PHILADELPHIA, PA US","753.2","Z","179.9",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","28",",Z","10",",Z","10.6",",Z,18,","","","","","","","35.6",",Z,03,+","8.5","Z","8.5",",Z","","","","","24.04",",Z","28.65",",,,Z","19.43",",,,Z","","","",""
"USW00013779","1961-10","39.95","-75.15","11.0","PHILADELPHIA, PA US","779.7","Z","26.5",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","17",",Z","0",",Z","5.6",",Z,15,","","","","","","","28.3",",Z,09,","101.3","Z","92.8",",Z","","","","","16.20",",Z","21.26",",,,Z","11.13",",,,Z","","","",""
"USW00013779","1961-11","39.95","-75.15","11.0","PHILADELPHIA, PA US","787.2","Z","7.5",",Z","","","","","","","","","","","0",",Z","3",",Z","0",",Z","3",",Z","0",",Z","-1.1",",Z,28,","","","","","","","27.2",",Z,05,","364.3","Z","263.0",",Z","","","","","9.81",",Z","13.80",",,,Z","5.83",",,,Z","","","",""
"USW00013779","1961-12","39.95","-75.15","11.0","PHILADELPHIA, PA US","787.2","Z","0.0",",Z","","","","","","","","","","","0",",Z","18",",Z","4",",Z","0",",Z","0",",Z","-8.9",",Z,16,","","","","","","","14.4",",Z,05,","852.2","Z","487.9",",Z","","","","","2.60",",Z","5.87",",,,Z","-0.68",",,,Z","","","",""
"USW00013779","1962-01","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","X","0.0",",Z","","","","","","","","","","","0",",Z","24",",Z","9",",Z","0",",Z","0",",Z","-11.1",",Z,31,+","","","","","","","15.6",",Z,15,","1386.4","X","534.2",",Z","","","","","1.10",",Z","5.11",",,,Z","-2.91",",,,Z","","","",""
"USW00013779","1962-02","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","X","0.0",",Z","","","","","","","","","","","0",",Z","21",",Z","4",",Z","0",",Z","0",",Z","-15.6",",Z,11,","","","","","","","17.2",",Z,05,","1879.5","X","493.1",",Z","","","","","0.72",",Z","4.42",",,,Z","-2.98",",,,Z","","","",""
"USW00013779","1962-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","1.4","X","1.4",",Z","","","","","","","","","","","0",",Z","8",",Z","1",",Z","3",",Z","0",",Z","-11.1",",Z,02,","","","","","","","25.6",",Z,30,","2242.7","X","363.2",",Z","","","","","6.66",",Z","11.45",",,,Z","1.87",",,,Z","","","",""
"USW00013779","1962-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","27.9","X","26.5",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","9",",Z","2",",Z","1.1",",Z,17,+","","","","","","","32.8",",Z,26,","2420.6","X","177.9",",Z","","","","","13.28",",Z","18.55",",,,Z","8.02",",,,Z","","","",""
"USW00013779","1962-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","107.5","X","79.6",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","24",",Z","3",",Z","7.8",",Z,12,+","","","","","","","36.7",",Z,19,","2474.1","X","53.5",",Z","","","","","19.17",",Z","24.68",",,,Z","13.66",",,,Z","","","",""
"USW00013779","1962-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","254.1","X","146.6",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","28",",Z","5",",Z","13.3",",Z,13,","","","","","","","35.0",",Z,18,","2480.0","X","5.9",",Z","","","","","23.02",",Z","27.80",",,,Z","18.24",",,,Z","","","",""
"USW00013779","1962-07","39.95","-75.15","11.0","PHILADELPHIA, PA US","420.6","X","166.5",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","31",",Z","4",",Z","14.4",",Z,27,","","","","","","","34.4",",Z,08,","0.0","X","0.0",",Z","","","","","23.70",",Z","28.62",",,,Z","18.78",",,,Z","","","",""
"USW00013779","1962-08","39.95","-75.15","11.0","PHILADELPHIA, PA US","587.3","X","166.7",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","29",",Z","3",",Z","13.3",",Z,11,","","","","","","","35.0",",Z,20,","4.4","X","4.4",",Z","","","","","23.57",",Z","28.37",",,,Z","18.76",",,,Z","","","",""
"USW00013779","1962-09","39.95","-75.15","11.0","PHILADELPHIA, PA US","639.3","X","52.0",",Z","","","","","","","","","","","0",",Z","0",",Z","0",",Z","20",",Z","1",",Z","6.1",",Z,21,","","","","","","","33.3",",Z,01,","45.7","X","41.3",",Z","","","","","18.69",",Z","23.09",",,,Z","14.29",",,,Z","","","",""
"USW00013779","1962-10","39.95","-75.15","11.0","PHILADELPHIA, PA US","650.1","X","10.8",",Z","","","","","","","","","","","0",",Z","1",",Z","0",",Z","15",",Z","0",",Z","0.0",",Z,27,","","","","","","","30.0",",Z,12,","163.3","X","117.6",",Z","","","","","14.89",",Z","19.67",",,,Z","10.11",",,,Z","","","",""
"USW00013779","1962-11","39.95","-75.15","11.0","PHILADELPHIA, PA US","650.1","X","0.0",",0","7",",0","5",",0","3",",0","0",",0","0",",0","0",",0","3",",0","0",",0","0",",0","0",",0","-1.1",",0,19,","0",",,0,30,+","0",",,0,30,+","36.8",",,0,10,","16.1",",0,08,","515.4","X","352.1",",0","131.6",",,,0","0",",,,0","6.60",",0","10.15",",,,0","3.04",",,,0","","","",""
"USW00013779","1962-12","39.95","-75.15","11.0","PHILADELPHIA, PA US","650.1","X","0.0",",X","9",",X","5",",X","0",",X","","","","","0",",X","22",",X","8",",X","0",",X","0",",X","-15.6",",X,31,","","","","","22.9",",,X,06,","18.3",",X,01,","1073.3","X","557.9",",X","56.7",",,,X","","","0.34",",X","3.66",",,,X","-2.99",",,,X","","","",""
"USW00013779","1963-01","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","X","0.0",",X","10",",X","8",",X","0",",X","0",",X","0",",X","0",",X","23",",X","6",",X","0",",X","0",",X","-16.1",",X,24,","0",",,X,31,+","0",",,X,31,+","12.7",",,X,12,","12.2",",X,10,","1643.9","X","570.6",",X","53.3",",,,X","0",",,,X","-0.07",",X","3.75",",,,X","-3.89",",,,X","","","",""
"USW00013779","1963-02","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","X","0.0",",X","7",",X","4",",X","0",",X","","","","","0",",X","24",",X","8",",X","0",",X","0",",X","-16.1",",X,08,","","","","","21.6",",,X,12,","16.7",",X,06,","2183.3","X","539.4",",X","51.8",",,,X","","","-0.93",",X","3.92",",,,X","-5.78",",,,X","","","",""
"USW00013779","1963-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","X","0.0",",0","14",",0","11",",0","1",",0","","","","","0",",0","5",",0","0",",0","4",",0","0",",0","-2.2",",0,11,","","","","","27.9",",,0,06,","26.1",",0,25,","2503.1","X","319.8",",0","113.0",",,,0","","","8.02",",0","12.55",",,,0","3.48",",,,0","","","",""
"USW00013779","1963-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","8.3","X","8.3",",0","6",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","9",",0","0",",0","1.7",",0,05,","","","","","12.2",",,0,30,","31.7",",0,03,","2661.4","X","158.3",",0","22.6",",,,0","","","13.34",",0","18.82",",,,0","7.85",",,,0","","","",""
"USW00013779","1963-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","51.3","X","43.0",",0","8",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","21",",0","2",",0","2.2",",0,01,","","","","","10.2",",,0,29,","35.0",",0,09,","2728.6","X","67.2",",0","29.6",",,,0","","","17.55",",0","23.33",",,,0","11.77",",,,0","","","",""
"USW00013779","1963-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","199.5","X","148.2",",X","9",",X","6",",X","1",",X","","","","","0",",X","0",",X","0",",X","29",",X","8",",X","13.3",",X,13,","","","","","41.7",",,X,29,","37.8",",X,27,","2728.9","X","0.3",",X","95.7",",,,X","","","23.26",",X","28.67",",,,X","17.85",",,,X","","","",""
"USW00013779","1963-07","39.95","-75.15","11.0","PHILADELPHIA, PA US","440.7","X","241.2",",X","6",",X","6",",X","0",",X","","","","","0",",X","0",",X","0",",X","31",",X","15",",X","13.9",",X,09,","","","","","14.0",",,X,29,","38.3",",X,01,","0.0","X","0.0",",X","47.0",",,,X","","","26.11",",X","31.36",",,,X","20.87",",,,X","","","",""
