"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00093101","1959-04","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","25.2","X","13.0",",X","2",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","19",",X","0",",X","14","","","","","","10.0",",X,12,","0",",,X,30,+","0",",,X,30,+","12.4",",,X,26,","31.7",",X,01,","533.2","X","37.6",",X","18.5",",,,X","0",",,,X","17.52",",X","22.69",",,,X","12.34",",,,X","248",",X","9.8",",X"
"USW00093101","1959-05","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","26.0","X","0.8",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","18",",X","0",",X","2","","","","","","9.4",",X,05,+","0",",,X,31,+","0",",,X,31,+","1.3",",,X,27,","25.6",",X,07,","576.1","X","42.9",",X","1.3",",,,X","0",",,,X","16.98",",X","21.26",",,,X","12.69",",,,X","248",",X","12.3",",X"
"USW00093101","1959-06","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","93.4","X","67.4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","0",",X","17","","","","","","12.8",",X,14,+","0",",,X,30,+","0",",,X,30,+","0.0",",T,X,28,+","30.6",",X,17,","576.1","X","0.0",",X","0.0",",T,,X","0",",,,X","20.58",",X","25.75",",,,X","15.41",",,,X","270",",X","9.3",",X"
"USW00093101","1959-07","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","256.8","X","163.4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","3",",X","19","","","","1","","16.1",",X,08,+","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,27,+","37.8",",X,10,","0.0","X","0.0",",X","0.0",",T,,X","0",",,,X","23.60",",X","28.71",",,,X","18.50",",,,X","158",",X","10.8",",X"
"USW00093101","1959-08","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","395.4","X","138.6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","4",",X","15","","","","","","13.3",",X,21,","0",",,X,31,+","0",",,X,31,+","0.3",",,X,23,","33.3",",X,22,+","0.0","X","0.0",",X","0.3",",,,X","0",",,,X","22.80",",X","27.77",",,,X","17.83",",,,X","270",",X","10.3",",X"
"USW00093101","1959-09","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","491.4","X","96.0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","1",",X","13","","","","","","15.0",",X,24,+","0",",,X,30,+","0",",,X,30,+","0.0",",T,X,25,+","37.2",",X,11,","0.0","X","0.0",",X","0.0",",T,,X","0",",,,X","21.53",",X","26.01",",,,X","17.06",",,,X","158",",X","11.8",",X"
"USW00093101","1959-10","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","538.9","X","47.5",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","2",",X","20","","","","1","","10.0",",X,30,","0",",,X,31,+","0",",,X,31,+","0.8",",,X,26,","32.2",",X,15,+","6.7","X","6.7",",X","1.1",",,,X","0",",,,X","19.65",",X","24.65",",,,X","14.65",",,,X","68",",X","14.4",",X"
"USW00093101","1959-11","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","577.9","X","39.0",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","23",",X","0",",X","15","","","","","","10.6",",X,22,+","0",",,X,30,+","0",",,X,30,+","2.8",",,X,01,","30.0",",X,06,","30.8","X","24.1",",X","3.3",",,,X","0",",,,X","18.83",",X","24.58",",,,X","13.08",",,,X","45",",X","22.6",",X"
"USW00093101","1959-12","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","589.9","X","12.0",",X","7",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","11",",X","0",",X","13","","","","","","4.4",",X,31,","0",",,X,31,+","0",",,X,31,+","17.8",",,X,21,","31.1",",X,01,","146.0","X","115.2",",X","62.1",",,,X","0",",,,X","15.00",",X","19.84",",,,X","10.17",",,,X","45",",X","18.5",",X"
"USW00093101","1960-01","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","0.0","X","0.0",",X","7",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","3",",X","0",",X","8","","","","1","","2.2",",X,01,","0",",,X,31,+","0",",,X,31,+","16.0",",,X,10,","23.9",",X,29,","353.1","X","207.1",",X","60.9",",,,X","0",",,,X","11.65",",X","16.02",",,,X","7.29",",,,X","45",",X","22.1",",X"
"USW00093101","1960-02","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","0.0","X","0.0",",X","5",",X","5",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","3",",X","0",",X","8","","","","","","5.0",",X,25,+","0",",,X,29,+","0",",,X,29,+","31.5",",,X,01,","22.2",",X,17,","515.2","X","162.1",",X","70.7",",,,X","0",",,,X","12.74",",X","17.09",",,,X","8.40",",,,X","45",",X","18.5",",X"
"USW00093101","1960-03","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","7.5","X","7.5",",X","6",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","8",",X","0",",X","24","","","","","","6.7",",X,05,+","0",",,X,31,+","0",",,X,31,+","4.8",",,X,01,","29.4",",X,19,","623.6","X","108.4",",X","15.9",",,,X","0",",,,X","15.08",",X","20.06",",,,X","10.09",",,,X","45",",X","14.9",",X"
"USW00093101","1960-04","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","29.2","X","21.7",",X","4",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","18",",X","0",",X","14","","","","","","6.7",",X,25,","0",",,X,30,+","0",",,X,30,+","35.6",",,X,27,","31.7",",X,02,","692.3","X","68.7",",X","44.3",",,,X","0",",,,X","16.77",",X","22.54",",,,X","10.99",",,,X","45",",X","19.5",",X"
"USW00093101","1960-05","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","61.8","X","32.6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","22",",X","0",",X","13","","","","","","8.9",",X,05,","0",",,X,31,+","0",",,X,31,+","2.3",",,X,04,","30.6",",X,07,","727.0","X","34.7",",X","2.3",",,,X","0",",,,X","18.26",",X","23.46",",,,X","13.07",",,,X","248",",X","10.3",",X"
"USW00093101","1960-06","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","102.4","X","40.6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","27",",X","1",",X","25","","","","","","11.7",",X,26,","0",",,X,30,+","0",",,X,30,+","0.0",",T,X,15,+","32.8",",X,22,","729.5","X","2.5",",X","0.0",",T,,X","0",",,,X","19.61",",X","24.62",",,,X","14.59",",,,X","248",",X","9.3",",X"
"USW00093101","1960-07","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","228.1","X","125.7",",X","1",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","3",",X","19","","","","1","","11.7",",X,03,","0",",,X,31,+","0",",,X,31,+","8.6",",,X,20,","39.4",",X,20,","1.4","X","1.4",",X","8.6",",,,X","0",",,,X","22.35",",X","28.24",",,,X","16.45",",,,X","135",",X","24.2",",X"
"USW00093101","1960-08","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","324.3","X","96.2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","20","","","","","","13.9",",X,04,","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,13,","31.1",",X,11,+","1.4","X","0.0",",X","0.0",",T,,X","0",",,,X","21.44",",X","26.57",",,,X","16.30",",,,X","293",",X","10.8",",X"
"USW00093101","1960-09","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","454.0","X","129.7",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","6",",X","16","","","","","","12.8",",X,25,","0",",,X,30,+","0",",,X,30,+","0.3",",,X,26,","37.2",",X,12,","1.4","X","0.0",",X","0.3",",,,X","0",",,,X","22.66",",X","28.55",",,,X","16.76",",,,X","270",",X","9.3",",X"
"USW00093101","1960-10","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","494.0","X","40.0",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","27",",X","1",",X","16","","","","","","10.0",",X,31,","0",",,X,31,+","0",",,X,31,+","3.8",",,X,10,","33.9",",X,05,","26.5","X","25.1",",X","4.1",",,,X","0",",,,X","18.81",",X","24.27",",,,X","13.35",",,,X","23",",X","20.0",",X"
"USW00093101","1960-11","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","495.9","X","1.9",",X","7",",X","5",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","12",",X","0",",X","13","","","","","","3.9",",X,25,+","0",",,X,30,+","0",",,X,30,+","31.2",",,X,06,","27.2",",X,20,","131.1","X","104.6",",X","61.0",",,,X","0",",,,X","14.91",",X","20.05",",,,X","9.77",",,,X","45",",X","21.1",",X"
"USW00093101","1960-12","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","502.6","X","6.7",",X","1",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","12",",X","0",",X","13","","","","","","2.2",",X,09,","0",",,X,31,+","0",",,X,31,+","3.0",",,X,02,","29.4",",X,20,","268.7","X","137.6",",X","3.0",",,,X","0",",,,X","14.11",",X","19.59",",,,X","8.63",",,,X","45",",X","26.2",",X"
"USW00093101","1961-01","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","25.0","X","25.0",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","20",",X","1",",X","7","","","","","","3.3",",X,02,","0",",,X,31,+","0",",,X,31,+","15.7",",,X,26,","33.9",",X,16,","347.7","X","79.0",",X","16.2",",,,X","0",",,,X","16.59",",X","22.52",",,,X","10.66",",,,X","45",",X","14.4",",X"
"USW00093101","1961-02","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","25.3","X","0.3",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","14",",X","0",",X","9","","","","","","6.1",",X,17,","0",",,X,28,+","0",",,X,28,+","4.1",",,X,16,","27.2",",X,20,","431.6","X","83.9",",X","4.4",",,,X","0",",,,X","15.34",",X","21.18",",,,X","9.51",",,,X","23","1,X","20.6","1,X"
"USW00093101","1961-03","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","28.6","X","3.3",",X","8",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","8",",X","0",",X","17","","","","","","6.1",",X,18,","0",",,X,31,+","0",",,X,31,+","6.9",",,X,24,","29.4",",X,01,","559.4","X","127.8",",X","24.9",",,,X","0",",,,X","14.32",",X","19.30",",,,X","9.33",",,,X","45",",X","21.1",",X"
"USW00093101","1961-04","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","43.6","X","15.0",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","15",",X","0",",X","8","","","","","","6.7",",X,24,","0",",,X,30,+","0",",,X,30,+","0.8",",,X,07,","31.1",",X,03,","635.7","X","76.3",",X","1.1",",,,X","0",",,,X","16.29",",X","21.79",",,,X","10.78",",,,X","225",",X","20.6",",X"
"USW00093101","1961-05","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","48.4","X","4.8",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","23",",X","0",",X","5","","","","","","8.9",",X,30,","0",",,X,31,+","0",",,X,31,+","0.3",",,X,07,","31.7",",X,08,","694.1","X","58.4",",X","0.3",",,,X","0",",,,X","16.60",",X","22.06",",,,X","11.14",",,,X","270",",X","14.4",",X"
"USW00093101","1961-06","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","99.5","X","51.1",",X","1",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","2",",X","19","","","","","","10.6",",X,02,","0",",,X,30,+","0",",,X,30,+","2.8",",,X,01,","32.2",",X,30,+","704.1","X","10.0",",X","2.8",",,,X","0",",,,X","19.70",",X","25.80",",,,X","13.60",",,,X","270",",X","11.3",",X"
"USW00093101","1961-07","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","225.4","X","125.9",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","2",",X","19","","","","1","","12.2",",X,06,","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,28,+","35.6",",X,08,","0.0","X","0.0",",X","0.0",",T,,X","0",",,,X","22.39",",X","28.53",",,,X","16.26",",,,X","248",",X","10.8",",X"
"USW00093101","1961-08","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","369.5","X","144.1",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","8",",X","25","","","","1","","12.2",",X,31,","0",",,X,31,+","0",",,X,31,+","2.0",",,X,04,","34.4",",X,05,","1.1","X","1.1",",X","2.0",",,,X","0",",,,X","22.95",",X","29.46",",,,X","16.43",",,,X","158",",X","12.9",",X"
"USW00093101","1961-09","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","425.1","X","55.6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","27",",X","4",",X","18","","","","","","10.0",",X,24,+","0",",,X,30,+","0",",,X,30,+","0.3",",,X,16,","37.8",",X,04,","13.8","X","12.7",",X","0.3",",,,X","0",",,,X","19.76",",X","25.95",",,,X","13.58",",,,X","293",",X","11.3",",X"
"USW00093101","1961-10","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","473.1","X","48.0",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","21",",X","5",",X","13","","","","1","","6.1",",X,31,","0",",,X,31,+","0",",,X,31,+","5.3",",,X,08,","42.2",",X,14,","69.8","X","56.0",",X","6.1",",,,X","0",",,,X","18.07",",X","24.86",",,,X","11.28",",,,X","45",",X","21.1",",X"
"USW00093101","1961-11","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","480.6","X","7.5",",X","3",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","9",",X","0",",X","14","","","","","","3.3",",X,29,+","0",",,X,30,+","0",",,X,30,+","14.7",",,X,25,+","30.0",",X,07,","225.5","X","155.7",",X","31.7",",,,X","0",",,,X","13.39",",X","19.34",",,,X","7.45",",,,X","45",",X","26.7",",X"
"USW00093101","1961-12","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","480.6","X","0.0",",X","4",",X","3",",X","1",",X","0",",X","0",",X","0",",X","1",",X","0",",X","3",",X","0",",X","18","","","","","","-1.1",",X,28,","0",",,X,31,+","0",",,X,31,+","28.2",",,X,02,","23.3",",X,29,","468.2","X","242.7",",X","41.4",",,,X","0",",,,X","10.50",",X","16.32",",,,X","4.69",",,,X","45",",X","14.9",",X"
"USW00093101","1962-01","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","7.0","X","7.0",",X","4",",X","3",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","12",",X","0",",X","9","","","","","","0.6",",X,11,","0",",,X,31,+","0",",T,X,21,","41.1",",,X,20,","28.9",",X,07,","675.7","X","207.5",",X","55.5",",,,X","0",",T,,X","11.86",",X","18.45",",,,X","5.27",",,,X","45",",X","23.1",",X"
"USW00093101","1962-02","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","7.0","X","0.0",",X","15",",X","11",",X","3",",X","0",",X","0",",X","0",",X","2",",X","0",",X","1",",X","0",",X","14","","","","1","","-1.1",",X,27,","0",",,X,28,+","0",",T,X,20,","30.0",",,X,08,","21.7",",X,01,","931.0","X","255.3",",X","169.4",",,,X","0",",T,,X","9.22",",X","13.53",",,,X","4.90",",,,X","135",",X","14.4",",X"
"USW00093101","1962-03","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","7.0","X","0.0",",X","8",",X","3",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","5",",X","0",",X","7","","","","1","","0.0",",X,01,","0",",,X,31,+","0",",,X,31,+","15.5",",,X,19,","25.6",",X,26,+","1143.7","X","212.7",",X","38.0",",,,X","0",",,,X","11.47",",X","17.12",",,,X","5.83",",,,X","45",",X","14.9",",X"
"USW00093101","1962-04","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","29.5","X","22.5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","22",",X","3",",X","19","","","","","","6.1",",X,01,","0",",,X,30,+","0",",,X,30,+","0.0",",T,X,24,+","37.2",",X,06,","1210.4","X","66.7",",X","0.0",",T,,X","0",",,,X","16.86",",X","24.72",",,,X","9.00",",,,X","270",",X","11.8",",X"
"USW00093101","1962-05","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","43.4","X","13.9",",X","5",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","19",",X","1",",X","10","","","","","","6.1",",X,17,","0",",,X,31,+","0",",,X,31,+","13.0",",,X,14,","32.8",",X,03,","1282.0","X","71.6",",X","19.6",",,,X","0",",,,X","16.47",",X","22.57",",,,X","10.36",",,,X","180",",X","10.8",",X"
"USW00093101","1962-06","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","74.5","X","31.1",",X","1",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","24",",X","1",",X","19","","","","","","9.4",",X,25,+","0",",,X,30,+","0",",,X,30,+","4.8",",,X,15,","33.9",",X,26,","1303.2","X","21.2",",X","4.8",",,,X","0",",,,X","18.66",",X","24.47",",,,X","12.86",",,,X","248",",X","9.3",",X"
"USW00093101","1962-07","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","161.6","X","87.1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","1",",X","25","","","","","","10.0",",X,02,","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,06,","32.2",",X,07,","0.0","X","0.0",",X","0.0",",T,,X","0",",,,X","21.14",",X","27.46",",,,X","14.83",",,,X","270",",X","9.8",",X"
"USW00093101","1962-08","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","299.9","X","138.3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","9",",X","23","","","","","","12.8",",X,11,","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,21,+","36.7",",X,08,","0.0","X","0.0",",X","0.0",",T,,X","0",",,,X","22.79",",X","29.99",",,,X","15.60",",,,X","158",",X","11.3",",X"
"USW00093101","1962-09","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","377.7","X","77.8",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","3",",X","26","","","","","","11.7",",X,06,","0",",,X,30,+","0",",,X,30,+","0.0",",T,X,27,+","35.6",",X,23,","0.6","X","0.6",",X","0.0",",T,,X","0",",,,X","20.91",",X","27.62",",,,X","14.20",",,,X","248",",X","8.7",",X"
"USW00093101","1962-10","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","402.4","X","24.7",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","1",",X","21","","","","","","6.1",",X,28,","0",",,X,31,+","0",",,X,31,+","0.5",",,X,18,","36.7",",X,30,","39.3","X","38.7",",X","1.1",",,,X","0",",,,X","17.88",",X","24.39",",,,X","11.37",",,,X","180",",X","13.4",",X"
"USW00093101","1962-11","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","403.0","X","0.6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","12",",X","0",",X","19","","","","","","3.9",",X,22,","0",",,X,30,+","0",",,X,30,+","0.8",",,X,02,","27.2",",X,01,","162.9","X","123.6",",X","0.8",",,,X","0",",,,X","14.23",",X","20.39",",,,X","8.08",",,,X","45",",X","20.0",",X"
"USW00093101","1962-12","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","403.0","X","0.0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","5",",X","0",",X","20","","","","","","2.2",",X,27,+","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,24,+","25.0",",X,04,","356.5","X","193.6",",X","0.0",",T,,X","0",",,,X","12.09",",X","17.70",",,,X","6.47",",,,X","45",",X","16.4",",X"
"USW00093101","1963-01","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","0.0","X","0.0",",X","2",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","9","","","","","","0.6",",X,14,","0",",,X,31,+","0",",,X,31,+","5.1",",,X,31,","27.8",",X,07,","581.0","X","224.5",",X","5.9",",,,X","0",",,,X","11.09",",X","16.88",",,,X","5.30",",,,X","45",",X","20.0",",X"
"USW00093101","1963-02","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","8.9","X","8.9",",X","4",",X","3",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","12",",X","0",",X","20","","","","1","","6.1",",X,27,+","0",",,X,28,+","0",",,X,28,+","49.0",",,X,09,","31.1",",X,03,","678.5","X","97.5",",X","76.7",",,,X","0",",,,X","15.17",",X","21.16",",,,X","9.17",",,,X","23",",X","17.0",",X"
"USW00093101","1963-03","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","8.9","X","0.0",",X","5",",X","3",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","5",",X","0",",X","5","","","","","","1.7",",X,05,","0",",,X,31,+","0",",,X,31,+","37.1",",,X,16,","25.0",",X,01,","873.3","X","194.8",",X","54.3",",,,X","0",",,,X","12.05",",X","18.21",",,,X","5.89",",,,X","135",",X","16.4",",X"
"USW00093101","1963-04","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","8.9","X","0.0",",X","6",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","11",",X","0",",X","6","","","","1","","3.3",",X,03,+","0",",,X,30,+","0",",,X,30,+","22.4",",,X,17,","25.6",",X,29,+","1037.2","X","163.9",",X","51.1",",,,X","0",",,,X","12.87",",X","18.95",",,,X","6.79",",,,X","270",",X","16.4",",X"
"USW00093101","1963-05","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","11.4","X","2.5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","24",",X","0",",X","14","","","","","","8.3",",X,14,+","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,28,+","26.1",",X,07,+","1078.8","X","41.6",",X","0.0",",T,,X","0",",,,X","17.07",",X","22.24",",,,X","11.91",",,,X","180",",X","11.3",",X"
"USW00093101","1963-06","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","30.0","X","18.6",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","25",",X","0",",X","16","","","","","","10.6",",X,09,+","0",",,X,30,+","0",",,X,30,+","1.5",",,X,10,","30.0",",X,30,","1098.3","X","19.5",",X","2.1",",,,X","0",",,,X","18.30",",X","23.64",",,,X","12.97",",,,X","270",",X","12.3",",X"
"USW00093101","1963-07","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","95.1","X","65.1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","0",",X","28","","","","","","10.0",",X,18,","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,27,","31.1",",X,18,","0.0","X","0.0",",X","0.0",",T,,X","0",",,,X","20.43",",X","27.28",",,,X","13.59",",,,X","180",",X","9.8",",X"
"USW00093101","1963-08","33.66667","-117.73333","117.0","EL TORO MCAS, CA US","","","226.8","X","131.7",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","4",",X","16","","","","","","13.3",",X,26,","0",",,X,31,+","0",",,X,31,+","1.5",",,X,07,","35.0",",X,14,","0.0","X","0.0",",X","1.5",",,,X","0",",,,X","22.58",",X","28.96",",,,X","16.20",",,,X","270","1,X","9.8","1,X"
