"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00087832","1929-03","28.25","-81.266667","19.2","ST. CLOUD, FL US","229.4","6","112.0","1,6","6",",6","3",",6","0",",6","0",",6","0",",6","0","1,6","28","1,6","4","1,6","","","7.8",",6,06,","19.1",",,6,30,","32.8","1,6,27,","213.3","6","6.7","1,6","33.2",",,,6","21.87","1,6","27.66","1,,,6","16.08",",,,6"
"USC00087832","1929-04","28.25","-81.266667","19.2","ST. CLOUD, FL US","377.8","6","148.4",",6","3",",6","1",",6","1",",6","0",",6","0",",6","0",",6","30",",6","3",",6","","","11.1",",6,18,","48.3",",,6,15,","32.8",",6,30,","213.3","6","0.0",",6","50.3",",,,6","23.28",",6","29.46",",,,6","17.10",",,,6"
"USC00087832","1929-05","28.25","-81.266667","19.2","ST. CLOUD, FL US","590.1","6","212.3",",6","12",",6","10",",6","0",",6","0",",6","0",",6","0",",6","31",",6","12",",6","","","8.9",",6,04,","20.1",",,6,08,","33.9",",6,09,","214.4","6","1.1",",6","118.0",",,,6","25.15",",6","30.94",",,,6","19.36",",,,6"
"USC00087832","1929-06","28.25","-81.266667","19.2","ST. CLOUD, FL US","835.0","6","244.9",",6","19",",6","14",",6","1",",6","0",",6","0",",6","0",",6","30",",6","17",",6","","","18.3",",6,11,","33.5",",,6,24,","34.4",",6,30,+","214.4","6","0.0",",6","140.9",",,,6","26.50",",6","31.57",",,,6","21.42",",,,6"
"USC00087832","1929-07","28.25","-81.266667","19.2","ST. CLOUD, FL US","1097.1","6","262.1",",6","17",",6","16",",6","1",",6","0",",6","0",",6","0",",6","31",",6","15",",6","","","19.4",",6,05,","45.7",",,6,27,","37.8",",6,01,","0.0","6","0.0",",6","225.1",",,,6","26.79",",6","31.77",",,,6","21.81",",,,6"
"USC00087832","1929-08","28.25","-81.266667","19.2","ST. CLOUD, FL US","1382.8","6","285.7",",6","15",",6","13",",6","2",",6","0",",6","0",",6","0",",6","31",",6","17",",6","","","20.6",",6,21,","47.2",",,6,25,","36.7",",6,10,","0.0","6","0.0",",6","182.2",",,,6","27.55",",6","32.27",",,,6","22.82",",,,6"
"USC00087832","1929-09","28.25","-81.266667","19.2","ST. CLOUD, FL US","1631.3","6","248.5","1,6","18",",6","13",",6","4",",6","0",",6","0",",6","0","1,6","29","1,6","9","1,6","","","21.7",",6,23,+","31.8",",,6,24,","33.3","1,6,26,+","0.0","6","0.0","1,6","212.7",",,,6","26.91","1,6","30.61","1,,,6","23.21",",,,6"
"USC00087832","1929-10","28.25","-81.266667","19.2","ST. CLOUD, FL US","1779.1","6","147.8",",6","8",",6","7",",6","2",",6","0",",6","0",",6","0",",6","31",",6","0",",6","","","12.2",",6,26,+","62.2",",,6,11,","30.6",",6,31,+","0.0","6","0.0",",6","123.9",",,,6","23.10",",6","27.89",",,,6","18.31",",,,6"
"USC00087832","1929-11","28.25","-81.266667","19.2","ST. CLOUD, FL US","1901.1","6","122.0",",6","8",",6","5",",6","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","","","6.1",",6,30,","18.5",",,6,08,","31.1",",6,16,+","5.6","6","5.6",",6","47.5",",,,6","22.21",",6","26.74",",,,6","17.68",",,,6"
"USC00087832","1929-12","28.25","-81.266667","19.2","ST. CLOUD, FL US","1938.1","6","37.0",",6","7",",6","4",",6","0",",6","0",",6","0",",6","0",",6","19",",6","0",",6","","","1.1",",6,24,+","16.5",",,6,22,","26.7",",6,16,","111.0","6","105.4",",6","41.4",",,,6","16.13",",6","21.30",",,,6","10.95",",,,6"
"USC00087832","1930-01","28.25","-81.266667","19.2","ST. CLOUD, FL US","27.7","6","27.7",",6","8",",6","5",",6","1",",6","0",",6","0",",6","0",",6","25",",6","0",",6","","","4.4",",6,31,","33.0",",,6,29,","27.2",",6,02,","153.1","6","42.1",",6","79.2",",,,6","17.87",",6","22.67",",,,6","13.06",",,,6"
"USC00087832","1930-02","28.25","-81.266667","19.2","ST. CLOUD, FL US","58.1","6","30.4",",6","5",",6","5",",6","2",",6","0",",6","0",",6","0",",6","23",",6","0",",6","","","5.0",",6,01,","42.4",",,6,07,","26.7",",6,28,+","187.3","6","34.2",",6","101.1",",,,6","18.20",",6","23.39",",,,6","13.00",",,,6"
"USC00087832","1930-03","28.25","-81.266667","19.2","ST. CLOUD, FL US","85.8","6","27.7","1,6","12",",6","8",",6","3",",6","0","1,6","0","1,6","0",",6","21",",6","0",",6","","","2.8","1,6,05,+","86.4",",,6,15,","27.2",",6,19,+","254.6","6","67.3",",6","230.3",",,,6","17.10","1,6","21.67",",,,6","12.53","1,,,6"
"USC00087832","1930-04","28.25","-81.266667","19.2","ST. CLOUD, FL US","170.0","6","84.2",",6","9",",6","7",",6","1",",6","0",",6","0",",6","0",",6","30",",6","0",",6","","","7.2",",6,01,","45.7",",,6,28,","28.9",",6,22,","257.4","6","2.8",",6","105.3",",,,6","21.05",",6","25.45",",,,6","16.65",",,,6"
"USC00087832","1930-05","28.25","-81.266667","19.2","ST. CLOUD, FL US","369.7","6","199.7",",6","","","","","","","0",",6","0",",6","0",",6","31",",6","4",",6","","","16.1",",6,03,","","","33.3",",6,18,","257.4","6","0.0",",6","","","24.77",",6","29.50",",,,6","20.05",",,,6"
"USC00087832","1930-06","28.25","-81.266667","19.2","ST. CLOUD, FL US","576.4","6","206.7",",6","16",",6","14",",6","4",",6","0",",6","0",",6","0",",6","30",",6","5",",6","","","17.8",",6,12,","49.5",",,6,19,","33.3",",6,26,","257.4","6","0.0",",6","315.9",",,,6","25.22",",6","29.22",",,,6","21.22",",,,6"
"USC00087832","1930-07","28.25","-81.266667","19.2","ST. CLOUD, FL US","873.9","6","297.5","1,6","10",",6","5",",6","1",",6","0","1,6","0","1,6","0",",6","31",",6","23",",6","","","20.6","1,6,01,","39.4",",,6,05,","34.4",",6,26,+","0.0","6","0.0",",6","86.4",",,,6","28.27","1,6","32.64",",,,6","23.90","1,,,6"
"USC00087832","1930-08","28.25","-81.266667","19.2","ST. CLOUD, FL US","1156.7","6","282.8",",6","8",",6","5",",6","1",",6","0",",6","0",",6","0",",6","31",",6","13",",6","","","19.4",",6,27,","30.5",",,6,17,","35.0",",6,09,","0.0","6","0.0",",6","61.7",",,,6","27.46",",6","31.61",",,,6","23.30",",,,6"
"USC00087832","1930-09","28.25","-81.266667","19.2","ST. CLOUD, FL US","1421.2","6","264.5",",6","20",",6","14",",6","5",",6","0",",6","0",",6","0",",6","30",",6","11",",6","","","20.0",",6,21,","73.7",",,6,09,","33.3",",6,24,","0.0","6","0.0",",6","320.5",",,,6","27.15",",6","31.02",",,,6","23.28",",,,6"
"USC00087832","1930-10","28.25","-81.266667","19.2","ST. CLOUD, FL US","1542.6","6","121.4",",6","6",",6","2",",6","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","","","11.7",",6,31,","18.0",",,6,24,","28.9",",6,16,+","3.6","6","3.6",",6","29.2",",,,6","22.13",",6","26.04",",,,6","18.23",",,,6"
"USC00087832","1930-11","28.25","-81.266667","19.2","ST. CLOUD, FL US","1601.7","6","59.1",",6","5",",6","2",",6","1",",6","0",",6","0",",6","0",",6","22",",6","0",",6","","","1.1",",6,28,","28.4",",,6,08,","28.9",",6,18,","54.7","6","51.1",",6","33.7",",,,6","18.60",",6","23.07",",,,6","14.12",",,,6"
"USC00087832","1930-12","28.25","-81.266667","19.2","ST. CLOUD, FL US","1605.9","6","4.2",",6","9",",6","7",",6","2",",6","0",",6","0",",6","0",",6","9",",6","0",",6","","","1.1",",6,24,","38.4",",,6,22,","23.9",",6,06,+","208.9","6","154.2",",6","112.4",",,,6","13.50",",6","18.02",",,,6","8.97",",,,6"
"USC00087832","1931-01","28.25","-81.266667","19.2","ST. CLOUD, FL US","0.8","6","0.8","2,6","6",",6","5",",6","1",",6","0","1,6","1","1,6","0","1,6","10","1,6","0","1,6","","","0.0","1,6,15,","37.6",",,6,20,","23.3","1,6,12,","348.7","6","139.8","1,6","71.4",",,,6","13.54","2,6","18.66","1,,,6","8.43","1,,,6"
"USC00087832","1931-02","28.25","-81.266667","19.2","ST. CLOUD, FL US","5.0","6","4.2","1,6","7",",6","4",",6","0",",6","0","1,6","0","1,6","0",",6","10",",6","0",",6","","","5.6","1,6,22,+","13.2",",,6,28,","25.0",",6,18,","428.1","6","79.4",",6","42.0",",,,6","15.56","1,6","20.39",",,,6","10.73","1,,,6"
"USC00087832","1931-03","28.25","-81.266667","19.2","ST. CLOUD, FL US","13.7","6","8.7",",6","8",",6","5",",6","2",",6","0",",6","0",",6","0",",6","16",",6","0",",6","","","3.3",",6,06,+","42.4",",,6,02,","25.6",",6,30,","528.0","6","99.9",",6","102.3",",,,6","15.39",",6","20.36",",,,6","10.42",",,,6"
"USC00087832","1931-04","28.25","-81.266667","19.2","ST. CLOUD, FL US","84.0","6","70.3",",6","6",",6","3",",6","1",",6","0",",6","0",",6","0",",6","27",",6","0",",6","","","7.8",",6,08,+","41.4",",,6,15,","28.3",",6,30,+","542.9","6","14.9",",6","83.8",",,,6","20.18",",6","25.12",",,,6","15.23",",,,6"
"USC00087832","1931-05","28.25","-81.266667","19.2","ST. CLOUD, FL US","254.2","6","170.2",",6","15",",6","5",",6","1",",6","0",",6","0",",6","0",",6","31",",6","2",",6","","","13.3",",6,15,","31.2",",,6,21,","32.2",",6,22,+","542.9","6","0.0",",6","93.7",",,,6","23.82",",6","29.30",",,,6","18.35",",,,6"
"USC00087832","1931-06","28.25","-81.266667","19.2","ST. CLOUD, FL US","509.8","6","255.6",",6","6",",6","5",",6","0",",6","0",",6","0",",6","0",",6","30",",6","20",",6","","","16.1",",6,06,","20.8",",,6,18,","35.0",",6,29,","542.9","6","0.0",",6","48.0",",,,6","26.85",",6","32.38",",,,6","21.32",",,,6"
"USC00087832","1931-07","28.25","-81.266667","19.2","ST. CLOUD, FL US","820.8","6","311.0",",6","10",",6","6",",6","1",",6","0",",6","0",",6","0",",6","31",",6","22",",6","","","20.0",",6,02,","53.8",",,6,05,","35.0",",6,19,+","0.0","6","0.0",",6","115.6",",,,6","28.37",",6","32.75",",,,6","23.98",",,,6"
"USC00087832","1931-08","28.25","-81.266667","19.2","ST. CLOUD, FL US","1105.7","6","284.9",",6","14",",6","8",",6","1",",6","0",",6","0",",6","0",",6","31",",6","19",",6","","","19.4",",6,30,","42.7",",,6,28,","34.4",",6,02,","0.0","6","0.0",",6","135.0",",,,6","27.52",",6","32.04",",,,6","23.01",",,,6"
"USC00087832","1931-09","28.25","-81.266667","19.2","ST. CLOUD, FL US","1358.2","6","252.5",",6","17",",6","7",",6","0",",6","0",",6","0",",6","0",",6","30",",6","10",",6","","","16.1",",6,29,+","21.1",",,6,06,","33.3",",6,20,+","0.0","6","0.0",",6","82.3",",,,6","26.75",",6","30.80",",,,6","22.70",",,,6"
"USC00087832","1931-10","28.25","-81.266667","19.2","ST. CLOUD, FL US","1523.0","6","164.8",",6","11",",6","7",",6","0",",6","0",",6","0",",6","0",",6","31",",6","0",",6","","","12.2",",6,31,","19.8",",,6,30,","30.6",",6,09,+","1.7","6","1.7",",6","70.6",",,,6","23.59",",6","27.74",",,,6","19.45",",,,6"
"USC00087832","1931-11","28.25","-81.266667","19.2","ST. CLOUD, FL US","1603.6","6","80.6",",6","7",",6","5",",6","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","","","8.9",",6,01,","20.3",",,6,22,","28.9",",6,30,","7.0","6","5.3",",6","47.6",",,,6","20.84",",6","25.61",",,,6","16.07",",,,6"
"USC00087832","1931-12","28.25","-81.266667","19.2","ST. CLOUD, FL US","1697.8","6","94.2",",6","7",",6","5",",6","3",",6","0",",6","0",",6","0",",6","31",",6","0",",6","","","11.1",",6,29,+","40.1",",,6,03,","28.3",",6,01,","9.8","6","2.8",",6","121.6",",,,6","21.28",",6","25.43",",,,6","17.13",",,,6"
"USC00087832","1932-01","28.25","-81.266667","19.2","ST. CLOUD, FL US","58.3","","58.3",",6","5",",6","1",",6","0",",6","0",",6","0",",6","0",",6","28",",6","0",",6","","","5.0",",6,10,","8.9",",,6,31,","27.8",",6,30,+","31.7","","21.9",",6","14.0",",,,6","19.50",",6","24.05",",,,6","14.96",",,,6"
"USC00087832","1932-02","28.25","-81.266667","19.2","ST. CLOUD, FL US","140.1","","81.8",",6","1",",6","1",",6","0",",6","0",",6","0",",6","0",",6","29",",6","0",",6","","","8.9",",6,06,","5.1",",,6,25,","29.4",",6,19,","39.2","","7.5",",6","5.1",",,,6","20.89",",6","25.96",",,,6","15.82",",,,6"
"USC00087832","1932-04","28.25","-81.266667","19.2","ST. CLOUD, FL US","","","104.1",",6","1",",6","1",",6","0",",6","0",",6","0",",6","0",",6","30",",6","1",",6","","","8.9",",6,14,","3.8",",,6,19,","32.2",",6,30,","","","2.7",",6","3.8",",,,6","21.71",",6","27.51",",,,6","15.91",",,,6"
"USC00087832","1932-05","28.25","-81.266667","19.2","ST. CLOUD, FL US","","","181.2",",6","9",",6","8",",6","5",",6","0",",6","0",",6","0",",6","31",",6","2",",6","","","13.9",",6,14,","94.0",",,6,24,","32.2",",6,19,+","","","0.0",",6","325.4",",,,6","24.18",",6","29.46",",,,6","18.90",",,,6"
"USC00087832","1932-06","28.25","-81.266667","19.2","ST. CLOUD, FL US","","","239.2","1,6","19",",6","16",",6","0",",6","0",",6","0",",6","0","1,6","29","1,6","11","1,6","","","17.8",",6,04,","18.8",",,6,12,","35.6","1,6,24,","","","0.0","1,6","139.6",",,,6","26.61","1,6","30.69","1,,,6","22.54",",,,6"
"USC00087832","1932-07","28.25","-81.266667","19.2","ST. CLOUD, FL US","","","344.1",",6","4",",6","4",",6","1",",6","0",",6","0",",6","0",",6","31",",6","30",",6","","","21.7",",6,17,","54.6",",,6,25,","36.1",",6,15,+","0.0","","0.0",",6","82.6",",,,6","29.43",",6","33.90",",,,6","24.96",",,,6"
"USC00087832","1932-08","28.25","-81.266667","19.2","ST. CLOUD, FL US","","","293.0",",6","","","","","","","0",",6","0",",6","0",",6","31",",6","16",",6","","","21.7",",6,22,","","","33.9",",6,18,+","0.0","","0.0",",6","","","27.79",",6","31.83",",,,6","23.75",",,,6"
"USC00087832","1932-09","28.25","-81.266667","19.2","ST. CLOUD, FL US","","","227.7",",6","11",",6","6",",6","0",",6","0",",6","0",",6","0",",6","30",",6","4",",6","","","18.9",",6,17,","16.5",",,6,30,","32.8",",6,07,","0.0","","0.0",",6","62.8",",,,6","25.92",",6","29.64",",,,6","22.20",",,,6"
"USC00087832","1932-10","28.25","-81.266667","19.2","ST. CLOUD, FL US","","","169.3",",6","6",",6","5",",6","0",",6","0",",6","0",",6","0",",6","31",",6","1",",6","","","12.8",",6,07,","20.8",",,6,06,","32.2",",6,04,","0.0","","0.0",",6","44.2",",,,6","23.79",",6","28.54",",,,6","19.05",",,,6"
"USC00087832","1932-11","28.25","-81.266667","19.2","ST. CLOUD, FL US","","","53.2",",6","12",",6","8",",6","1",",6","0",",6","0",",6","0",",6","21",",6","0",",6","","","4.4",",6,21,+","41.4",",,6,05,","28.9",",6,08,+","70.9","","70.9",",6","141.5",",,,6","17.74",",6","22.41",",,,6","13.08",",,,6"
