"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00129430","1904-07","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","","","129.6",",0","8",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","","","7.8",",0,02,","0",",,0,31,+","0",",,0,31,+","43.7",",,0,12,","33.3",",0,17,","","","4.5","0","","","","","","","","","4.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","155.4",",,,0","0",",,,0","22.37",",0","28.36",",,,0","16.38",",,,0","",""
"USC00129430","1904-08","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","","","95.2",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","","","","","8.3",",0,23,","0",",,0,31,+","0",",,0,31,+","45.0",",,0,20,","32.2",",0,21,+","","","9.8","0","","","","","","","","","5.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.0",",,,0","0",",,,0","21.23",",0","28.42",",,,0","14.04",",,,0","",""
"USC00129430","1904-09","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","","","52.8",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","1","","","","6.1",",0,21,","0",",,0,30,+","0",",,0,30,+","40.9",",,0,26,","31.7",",0,11,","","","44.0","0","","","","","","","","","34.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.9",",,,0","0",",,,0","18.95",",0","25.14",",,,0","12.76",",,,0","",""
"USC00129430","1904-10","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","","","2.0","2,0","5",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","6","1,0","0","1,0","10","1,0","0","1,0","4","","","","-3.3","1,0,28,","0",",,0,31,+","0",",,0,31,+","13.5",",,0,11,","27.8","1,0,09,","","","254.7","0","","","","","","","","","210.7","1,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.9",",,,0","0",",,,0","11.41","2,0","18.16","1,,,0","4.66","1,,,0","",""
"USC00129430","1904-11","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","","","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","1",",0","1",",0","0",",0","3","","","","-8.9",",0,30,","0",",,0,30,+","0",",,0,30,+","1.5",",,0,11,","21.1",",0,03,","","","659.2","0","","","","","","","","","404.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5",",,,0","0",",,,0","4.85",",0","11.43",",,,0","-1.73",",,,0","",""
"USC00129430","1904-12","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","","","0.0","4,0","8",",0","4",",0","1",",0","11",",0","3",",0","0","2,0","28","2,0","10","2,0","0","2,0","0","2,0","","","","","-16.1","2,0,14,","76",",,0,20,+","64",",,0,17,","29.2",",,0,27,","12.8","2,0,23,","","","1238.9","0","","","","","","","","","579.7","2,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.5",",,,0","114",",,,0","-2.75","4,0","3.01","2,,,0","-8.51","2,,,0","",""
"USC00129430","1905-01","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0","4,0","14",",0","6",",0","0",",0","21",",0","4",",0","5","2,0","28","2,0","21","2,0","0","2,0","0","2,0","","","","","-22.2","2,0,10,","102",",,0,11,+","76",",,0,07,","23.4",",,0,12,","12.2","2,0,01,","","","1920.3","0","","","","","","","","","681.4","2,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.4",",,,0","251",",,,0","-6.97","4,0","-1.70","2,,,0","-12.24","2,,,0","",""
"USC00129430","1905-02","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0","4,0","10",",0","9",",0","0",",0","21","1,0","9",",0","12","2,0","26","2,0","14","2,0","0","2,0","0","2,0","","","","","-30.0","2,0,14,","203","1,,0,12,","127",",,0,15,","21.6",",,0,06,","8.3","2,0,28,","","","2552.5","0","","","","","","","","","632.2","2,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.2",",,,0","571",",,,0","-8.40","4,0","-2.24","2,,,0","-14.55","2,,,0","",""
"USC00129430","1905-03","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0","2,0","8",",0","3",",0","0",",0","1",",0","1",",0","0","1,0","15","1,0","1","1,0","6","1,0","0","1,0","","","","","-5.0","1,0,13,+","51",",,0,15,","51",",,0,15,","19.1",",,0,30,","26.1","1,0,28,","","","2896.8","0","","","","","","","","","344.3","1,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.8",",,,0","51",",,,0","6.56","2,0","12.25","1,,,0","0.87","1,,,0","",""
"USC00129430","1905-04","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.3","0","0.3",",0","10",",0","7",",0","1",",0","1",",0","0",",0","0",",0","8",",0","0",",0","6",",0","0",",0","1","","","","-2.2",",0,08,","25",",,0,07,","13",",,0,07,","38.9",",,0,21,","25.6",",0,28,","","","3149.3","0","","","","","","","","","252.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114.4",",,,0","13",",,,0","9.93",",0","15.73",",,,0","4.12",",,,0","",""
"USC00129430","1905-05","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","19.2","0","18.9",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","3.9",",0,01,","0",",,0,31,+","0",",,0,31,+","35.3",",,0,12,","29.4",",0,10,","","","3214.3","0","","","","","","","","","65.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.3",",,,0","0",",,,0","16.85",",0","22.71",",,,0","10.99",",,,0","",""
"USC00129430","1905-06","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","115.0","0","95.8","2,0","10",",0","5",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","29","1,0","2","1,0","","","","","7.2","1,0,08,","0",",,0,30,+","0",",,0,30,+","31.2",",,0,10,","33.3","1,0,18,+","","","3220.2","0","","","","","","","","","5.9","1,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.5",",,,0","0",",,,0","21.60","2,0","27.84","1,,,0","15.36","1,,,0","",""
"USC00129430","1905-07","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","266.4","0","151.4",",0","14",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","","","","","10.0",",0,25,","0",",,0,31,+","0",",,0,31,+","49.0",",,0,20,","33.9",",0,18,","","","1.1","0","","","","","","","","","1.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138.6",",,,0","0",",,,0","23.18",",0","28.63",",,,0","17.74",",,,0","",""
"USC00129430","1905-08","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","435.7","0","169.3",",0","10",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","","","12.8",",0,26,","0",",,0,31,+","0",",,0,31,+","28.7",",,0,25,","35.0",",0,12,","","","1.1","0","","","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108.6",",,,0","0",",,,0","23.79",",0","29.65",",,,0","17.94",",,,0","",""
"USC00129430","1905-09","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","495.3","0","59.6",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","","","","","7.8",",0,26,","0",",,0,30,+","0",",,0,30,+","38.4",",,0,11,","32.8",",0,01,","","","20.9","0","","","","","","","","","19.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116.8",",,,0","0",",,,0","19.66",",0","25.87",",,,0","13.45",",,,0","",""
"USC00129430","1905-10","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","502.8","0","7.5","4,0","14",",0","6",",0","1",",0","0",",0","0",",0","0","2,0","9","2,0","0","2,0","12","2,0","0","2,0","","","","","-2.2","2,0,29,+","0",",,0,31,+","0",",T,0,12,","49.0",",,0,18,","30.6","2,0,08,","","","208.3","0","","","","","","","","","187.4","2,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.6",",,,0","0",",T,,0","11.61","4,0","18.62","2,,,0","4.60","2,,,0","",""
"USC00129430","1905-11","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","502.8","0","0.0","2,0","8",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","22","1,0","0","1,0","1","1,0","0","1,0","","","","","-7.8","1,0,30,+","0",",,0,30,+","0",",T,0,30,","56.6",",,0,29,","22.8","1,0,28,","","","593.4","0","","","","","","","","","385.1","1,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.1",",,,0","0",",T,,0","4.30","2,0","10.87","1,,,0","-2.28","1,,,0","",""
"USC00129430","1905-12","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","502.8","0","0.0","4,0","6",",0","4",",0","0",",0","1",",0","1",",0","0","2,0","28","2,0","2","2,0","0","2,0","0","2,0","","","","","-15.6","2,0,24,","25",",,0,29,","25",",,0,02,","18.5",",,0,21,","10.6","2,0,08,","","","1101.8","0","","","","","","","","","508.4","2,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.1",",,,0","53",",,,0","-0.71","4,0","3.89","2,,,0","-5.31","2,,,0","",""
"USC00129430","1906-01","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0","5,0","8",",0","7",",0","1",",0","3",",0","0",",0","0","3,0","27","3,0","2","3,0","0","3,0","0","3,0","","","","","-15.0","3,0,09,","25",",,0,17,+","18",",,0,16,","41.9",",,0,22,","20.0","3,0,20,","","","1577.6","0","","","","","","","","","475.8","3,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.0",",,,0","31",",,,0","0.45","5,0","6.30","3,,,0","-5.41","3,,,0","",""
"USC00129430","1906-02","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0","4,0","5",",0","4",",0","0",",0","7",",0","1",",0","3","2,0","25","2,0","10","2,0","0","2,0","0","2,0","3","","","","-24.4","2,0,07,","76",",,0,07,+","64",",,0,05,","4.6",",,0,05,","17.2","2,0,20,","","","2109.9","0","","","","","","","","","532.3","2,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.8",",,,0","64",",,,0","-3.43","4,0","3.25","2,,,0","-10.10","2,,,0","",""
"USC00129430","1906-03","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0","2,0","16",",0","10",",0","1",",0","16",",0","6",",0","0","1,0","27","1,0","10","1,0","0","1,0","0","1,0","","","","","-17.2","1,0,17,","229",",,0,20,+","140",",,0,19,+","31.5",",,0,19,","12.8","1,0,26,","","","2692.0","0","","","","","","","","","582.1","1,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151.9",",,,0","539",",,,0","-1.70","2,0","2.68","1,,,0","-6.08","1,,,0","",""
"USC00129430","1906-04","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","2.3","0","2.3","2,0","8",",0","6",",0","0",",0","0",",0","0",",0","0","1,0","5","1,0","0","1,0","13","1,0","0","1,0","","","","","-2.8","1,0,01,","0",",,0,30,+","0",",,0,30,+","18.5",",,0,09,","28.9","1,0,28,","","","2870.7","0","","","","","","","","","178.7","1,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.7",",,,0","0",",,,0","11.88","2,0","18.68","1,,,0","5.07","1,,,0","",""
"USC00129430","1906-05","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","54.5","0","52.2",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","23",",0","1",",0","1","","","","-0.6",",0,07,","0",",,0,31,+","0",",,0,31,+","26.9",",,0,31,","32.2",",0,17,","","","2951.3","0","","","","","","","","","80.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.4",",,,0","0",",,,0","17.42",",0","24.15",",,,0","10.68",",,,0","",""
"USC00129430","1906-06","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","155.3","0","100.8",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","","","","","8.3",",0,12,","0",",,0,30,+","0",",,0,30,+","43.4",",,0,09,","35.0",",0,29,","","","2961.9","0","","","","","","","","","10.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.0",",,,0","0",",,,0","21.34",",0","27.17",",,,0","15.51",",,,0","",""
"USC00129430","1906-07","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","301.9","0","146.6",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","11.1",",0,24,","0",",,0,31,+","0",",,0,31,+","33.3",",,0,13,","34.4",",0,12,","","","0.0","0","","","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.8",",,,0","0",",,,0","23.06",",0","29.84",",,,0","16.28",",,,0","",""
"USC00129430","1906-08","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","491.0","0","189.1",",0","13",",0","12",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","","","","","8.3",",0,28,","0",",,0,31,+","0",",,0,31,+","30.0",",,0,07,","33.9",",0,03,+","","","1.4","0","","","","","","","","","1.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","162.3",",,,0","0",",,,0","24.39",",0","30.26",",,,0","18.52",",,,0","",""
"USC00129430","1906-09","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","579.3","0","88.3",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","5",",0","1","","","","9.4",",0,25,","0",",,0,30,+","0",",,0,30,+","34.8",",,0,30,","33.3",",0,18,+","","","8.4","0","","","","","","","","","7.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.3",",,,0","0",",,,0","21.05",",0","27.85",",,,0","14.24",",,,0","",""
"USC00129430","1906-10","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","579.3","0","0.0","4,0","10",",0","7",",0","0",",0","0",",0","0",",0","0","2,0","5","2,0","0","2,0","11","2,0","0","2,0","1","","","","-6.7","2,0,11,","0",",,0,31,+","0",",T,0,30,+","9.1",",,0,19,","26.7","2,0,16,","","","198.8","0","","","","","","","","","190.4","2,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.3",",,,0","0",",T,,0","11.50","4,0","17.56","2,,,0","5.44","2,,,0","",""
"USC00129430","1906-11","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","579.3","0","0.0","2,0","9",",0","7",",0","0",",0","0",",0","0",",0","0","1,0","19","1,0","0","1,0","1","1,0","0","1,0","2","","","","-5.0","1,0,25,+","0",",,0,30,+","0",",T,0,13,+","18.5",",,0,22,","21.1","1,0,06,","","","582.8","0","","","","","","","","","384.0","1,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.1",",,,0","0",",T,,0","4.54","2,0","10.32","1,,,0","-1.25","1,,,0","",""
"USC00129430","1906-12","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","579.3","0","0.0","4,0","11",",0","8",",0","2",",0","1","2,0","1","1,0","0","2,0","25","2,0","6","2,0","0","2,0","0","2,0","1","","","","-13.3","2,0,25,","51","2,,0,22,","51","1,,0,22,","36.6",",,0,06,","16.1","2,0,05,","","","1090.9","0","","","","","","","","","508.1","2,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119.2",",,,0","51","1,,,0","-0.34","4,0","4.03","2,,,0","-4.71","2,,,0","",""
"USC00129430","1907-01","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","","","","","12",",0","9",",0","3",",0","5",",0","2",",0","","","","","","","","","","","2","","","","","","102",",,0,16,","102",",,0,16,","32.8",",,0,03,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","181.4",",,,0","160",",,,0","","","","","","","",""
"USC00129430","1907-02","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","","","0.0","4,0","4",",0","2",",0","0",",0","3",",0","2",",0","0","2,0","26","2,0","8","2,0","0","2,0","0","2,0","2","","","","-16.7","2,0,06,","76",",,0,05,","76",",,0,05,","3.8",",,0,01,","15.0","2,0,18,+","","","","","","","","","","","","","493.3","2,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4",",,,0","124",",,,0","-2.43","4,0","3.31","2,,,0","-8.16","2,,,0","",""
"USC00129430","1907-03","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","","","3.9","4,0","11",",0","9",",0","1",",0","2",",0","1",",0","0","2,0","18","2,0","0","2,0","8","2,0","0","2,0","1","","","","-7.2","2,0,11,","178",",,0,10,","185",",,0,10,","33.0",",,0,10,","28.3","2,0,26,+","","","","","","","","","","","","","326.3","2,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117.6",",,,0","185",",,,0","6.95","4,0","13.13","2,,,0","0.76","2,,,0","",""
"USC00129430","1907-04","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","","","0.0","4,0","12",",0","7",",0","0",",0","0",",0","2",",0","0","2,0","14","2,0","0","2,0","3","2,0","0","2,0","","","","","-6.1","2,0,01,","0",",T,0,19,+","38",",,0,13,","16.5",",,0,30,","24.4","2,0,28,","","","","","","","","","","","","","350.6","2,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.7",",,,0","63",",,,0","5.28","4,0","10.71","2,,,0","-0.15","2,,,0","",""
"USC00129430","1907-05","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","","","2.8","4,0","12",",0","8",",0","0",",0","0",",0","0",",0","0","2,0","3","2,0","0","2,0","11","2,0","0","2,0","","","","","-0.6","2,0,11,+","0",",,0,31,+","0",",,0,31,+","20.6",",,0,18,","27.8","2,0,23,+","","","","","","","","","","","","","158.6","2,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.6",",,,0","0",",,,0","12.73","4,0","19.07","2,,,0","6.40","2,,,0","",""
"USC00129430","1907-06","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","","","77.8",",0","11",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","5",",0","","","","","7.2",",0,03,","0",",,0,30,+","0",",,0,30,+","69.9",",,0,01,","33.9",",0,19,","","","","","","","","","","","","","29.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161.7",",,,0","0",",,,0","19.95",",0","25.91",",,,0","13.98",",,,0","",""
"USC00129430","1907-07","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","","","160.9",",0","15",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","","","","","8.3",",0,03,","0",",,0,31,+","0",",,0,31,+","31.0",",,0,17,","33.3",",0,05,","","","1.4","0","","","","","","","","","1.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150.4",",,,0","0",",,,0","23.48",",0","29.09",",,,0","17.87",",,,0","",""
"USC00129430","1907-08","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","","","109.9",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","","","9.4",",0,26,+","0",",,0,31,+","0",",,0,31,+","30.5",",,0,30,","32.8",",0,11,","","","2.5","0","","","","","","","","","1.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.4",",,,0","0",",,,0","21.84",",0","28.04",",,,0","15.65",",,,0","",""
