"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00516228","1910-10","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1142.8","6","144.0",",6","22","1,6","12","1,6","0","1,6","","","0",",6","0",",6","0",",6","31",",6","0",",6","15.6",",6,31,+","","","22.9","1,,6,04,","30.0",",6,25,","","","0.0","6","0.0",",6","110.4","1,,,6","","","22.98",",6","26.99",",,,6","18.96",",,,6","",""
"USC00516228","1910-11","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1266.1","6","123.3",",6","22","1,6","11","1,6","2","1,6","","","0",",6","0",",6","0",",6","30",",6","0",",6","15.6",",6,29,","","","35.8","1,,6,29,","29.4",",6,01,","","","0.0","6","0.0",",6","146.7","1,,,6","","","22.44",",6","26.02",",,,6","18.86",",,,6","",""
"USC00516228","1910-12","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1332.6","6","66.5",",6","22",",6","13",",6","3",",6","","","0",",6","0",",6","0",",6","29",",6","0",",6","12.8",",6,13,","","","70.1",",,6,06,","28.9",",6,18,","","","0.0","6","0.0",",6","274.3",",,,6","","","20.48",",6","24.56",",,,6","16.40",",,,6","",""
"USC00516228","1911-01","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","50.8","6","50.8",",6","28",",6","14",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","13.3",",6,06,","","","35.6",",,6,27,","26.1",",6,20,+","","","1.1","6","1.1",",6","184.0",",,,6","","","19.94",",6","23.42",",,,6","16.45",",,,6","",""
"USC00516228","1911-02","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","100.5","6","49.7",",6","24",",6","14",",6","5",",6","","","0",",6","0",",6","0",",6","27",",6","0",",6","14.4",",6,28,+","","","106.7",",,6,06,","29.4",",6,21,","","","1.6","6","0.5",",6","454.9",",,,6","","","20.09",",6","24.42",",,,6","15.75",",,,6","",""
"USC00516228","1911-03","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","180.0","6","79.5",",6","25",",6","11",",6","3",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","12.2",",6,02,+","","","54.6",",,6,09,","29.4",",6,28,","","","1.9","6","0.3",",6","202.2",",,,6","","","20.89",",6","25.62",",,,6","16.15",",,,6","",""
"USC00516228","1911-04","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","272.4","6","92.4",",6","18",",6","8",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","11.1",",6,03,+","","","24.1",",,6,24,","27.2",",6,14,","","","2.8","6","0.9",",6","79.1",",,,6","","","21.39",",6","25.30",",,,6","17.47",",,,6","",""
"USC00516228","1911-05","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","395.1","6","122.7",",6","30",",6","15",",6","3",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","16.7",",6,20,","","","109.2",",,6,21,","28.3",",6,29,+","","","2.8","6","0.0",",6","295.8",",,,6","","","22.29",",6","25.97",",,,6","18.61",",,,6","",""
"USC00516228","1911-06","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","522.6","6","127.5",",6","30",",6","17",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","17.8",",6,10,+","","","10.7",",,6,08,","27.8",",6,20,+","","","2.8","6","0.0",",6","108.6",",,,6","","","22.58",",6","25.83",",,,6","19.34",",,,6","",""
"USC00516228","1911-07","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","692.9","6","170.3",",6","28","1,6","14","1,6","0","1,6","","","0",",6","0",",6","0",",6","31",",6","0",",6","18.9",",6,12,+","","","9.4","1,,6,14,","29.4",",6,25,","","","0.0","6","0.0",",6","93.3","1,,,6","","","23.83",",6","27.08",",,,6","20.57",",,,6","",""
"USC00516228","1911-08","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","880.7","6","187.8",",6","30",",6","18",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","20.6",",6,30,+","","","24.4",",,6,20,","28.9",",6,24,+","","","0.0","6","0.0",",6","182.1",",,,6","","","24.39",",6","27.39",",,,6","21.39",",,,6","",""
"USC00516228","1911-09","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1045.4","6","164.7",",6","30",",6","16",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","20.0",",6,30,","","","17.8",",,6,25,","29.4",",6,03,","","","0.0","6","0.0",",6","162.1",",,,6","","","23.82",",6","26.59",",,,6","21.06",",,,6","",""
"USC00516228","1911-10","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1202.3","6","156.9",",6","25",",6","10",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","16.7",",6,20,","","","30.5",",,6,01,","30.0",",6,20,","","","0.0","6","0.0",",6","113.9",",,,6","","","23.40",",6","27.15",",,,6","19.64",",,,6","",""
"USC00516228","1911-11","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1331.9","6","129.6","1,6","26",",6","11",",6","0",",6","","","0",",6","0",",6","0","1,6","29","1,6","0","1,6","16.1",",6,25,","","","15.2",",,6,03,","28.9","1,6,26,","","","0.0","6","0.0","1,6","93.2",",,,6","","","22.81","1,6","25.85","1,,,6","19.76",",,,6","",""
"USC00516228","1911-12","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1434.5","6","102.6",",6","28",",6","18",",6","2",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","15.0",",6,24,","","","40.9",",,6,22,","28.9",",6,26,","","","0.0","6","0.0",",6","190.6",",,,6","","","21.64",",6","24.81",",,,6","18.48",",,,6","",""
"USC00516228","1912-01","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","100.4","6","100.4",",6","15",",6","9",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","13.9",",6,18,","","","17.8",",,6,14,","28.9",",6,27,","","","0.0","6","0.0",",6","70.1",",,,6","","","21.57",",6","25.87",",,,6","17.27",",,,6","",""
"USC00516228","1912-02","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","166.9","6","66.5",",6","25",",6","15",",6","0",",6","","","0",",6","0",",6","0",",6","29",",6","0",",6","11.7",",6,05,","","","24.9",",,6,11,","28.9",",6,18,","","","0.3","6","0.3",",6","165.4",",,,6","","","20.62",",6","24.48",",,,6","16.76",",,,6","",""
"USC00516228","1912-03","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","238.5","6","71.6",",6","27",",6","16",",6","1",",6","","","0",",6","0",",6","0",",6","28",",6","0",",6","14.4",",6,08,+","","","34.3",",,6,11,","27.8",",6,22,+","","","1.1","6","0.8",",6","162.4",",,,6","","","20.62",",6","24.17",",,,6","17.06",",,,6","",""
"USC00516228","1912-04","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","335.8","6","97.3",",6","27",",6","17",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","16.7",",6,18,+","","","91.4",",,6,18,","26.7",",6,11,","","","1.1","6","0.0",",6","180.7",",,,6","","","21.58",",6","24.54",",,,6","18.61",",,,6","",""
"USC00516228","1912-05","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","479.6","6","143.8",",6","23",",6","10",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","15.6",",6,11,","","","11.7",",,6,27,","28.9",",6,23,","","","1.1","6","0.0",",6","85.3",",,,6","","","22.97",",6","26.37",",,,6","19.57",",,,6","",""
"USC00516228","1912-06","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","631.8","6","152.2",",6","20",",6","8",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","17.8",",6,05,","","","29.5",",,6,05,","28.9",",6,25,","","","1.1","6","0.0",",6","72.3",",,,6","","","23.41",",6","26.95",",,,6","19.86",",,,6","",""
"USC00516228","1912-07","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","829.2","6","197.4",",6","19","1,6","7","1,6","1","1,6","","","0",",6","0",",6","0",",6","31",",6","0",",6","20.0",",6,11,","","","28.2","1,,6,11,","29.4",",6,31,+","","","0.0","6","0.0",",6","88.1","1,,,6","","","24.70",",6","27.96",",,,6","21.44",",,,6","",""
"USC00516228","1912-08","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1028.2","6","199.0",",6","22","2,6","16","2,6","0","2,6","","","0",",6","0",",6","0",",6","31",",6","0",",6","18.9",",6,24,","","","22.4","2,,6,04,","31.1",",6,24,","","","0.0","6","0.0",",6","143.6","2,,,6","","","24.75",",6","28.06",",,,6","21.44",",,,6","",""
"USC00516228","1912-09","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1226.9","6","198.7",",6","19",",6","9",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","18.9",",6,21,","","","11.2",",,6,30,","31.1",",6,12,","","","0.0","6","0.0",",6","59.2",",,,6","","","24.96",",6","28.48",",,,6","21.44",",,,6","",""
"USC00516228","1912-10","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1420.3","6","193.4",",6","27","2,6","18","2,6","1","2,6","","","0",",6","0",",6","0",",6","31",",6","0",",6","20.6",",6,30,+","","","26.7","2,,6,26,","29.4",",6,16,+","","","0.0","6","0.0",",6","116.9","2,,,6","","","24.57",",6","27.52",",,,6","21.63",",,,6","",""
"USC00516228","1912-12","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","","","139.7",",6","21",",6","11",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","17.2",",6,31,+","","","74.2",",,6,04,","28.9",",6,07,+","","","","","0.0",",6","169.7",",,,6","","","22.84",",6","26.24",",,,6","19.44",",,,6","",""
"USC00516228","1913-01","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","101.8","6","101.8",",6","22",",6","14",",6","2",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","12.8",",6,04,+","","","73.7",",,6,19,","28.9",",6,26,+","","","","","0.0",",6","198.7",",,,6","","","21.62",",6","26.24",",,,6","17.00",",,,6","",""
"USC00516228","1913-02","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","175.3","6","73.5",",6","14",",6","9",",6","2",",6","","","0",",6","0",",6","0",",6","28",",6","0",",6","12.8",",6,26,+","","","50.8",",,6,06,","28.9",",6,23,","","","","","0.0",",6","197.9",",,,6","","","20.96",",6","25.59",",,,6","16.33",",,,6","",""
"USC00516228","1913-03","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","273.5","6","98.2",",6","23",",6","11",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","11.7",",6,08,","","","82.6",",,6,14,","28.3",",6,13,+","","","","","0.0",",6","159.3",",,,6","","","21.50",",6","25.96",",,,6","17.04",",,,6","",""
"USC00516228","1913-04","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","390.0","6","116.5",",6","20",",6","10",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","17.2",",6,14,+","","","19.3",",,6,12,","27.8",",6,06,","","","","","0.0",",6","112.1",",,,6","","","22.22",",6","25.34",",,,6","19.09",",,,6","",""
"USC00516228","1913-05","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","538.5","6","148.5",",6","24",",6","15",",6","2",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","17.8",",6,16,+","","","50.8",",,6,12,","30.0",",6,14,","","","","","0.0",",6","201.9",",,,6","","","23.12",",6","26.76",",,,6","19.49",",,,6","",""
"USC00516228","1913-06","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","703.7","6","165.2",",6","26",",6","18",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","18.3",",6,03,","","","95.0",",,6,04,","28.9",",6,29,+","","","","","0.0",",6","210.6",",,,6","","","23.84",",6","27.02",",,,6","20.66",",,,6","",""
"USC00516228","1913-07","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","912.3","6","208.6",",6","22",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","20.6",",6,05,","","","3.8",",,6,05,","30.6",",6,31,","","","0.0","6","0.0",",6","32.7",",,,6","","","25.06",",6","28.45",",,,6","21.68",",,,6","",""
"USC00516228","1913-08","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1135.1","6","222.8",",6","26",",6","16",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","20.6",",6,27,+","","","40.1",",,6,17,","30.6",",6,11,+","","","0.0","6","0.0",",6","165.3",",,,6","","","25.52",",6","29.06",",,,6","21.98",",,,6","",""
"USC00516228","1913-09","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1338.7","6","203.6",",6","20",",6","9",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","1",",6","19.4",",6,27,+","","","40.6",",,6,03,","33.3",",6,22,","","","0.0","6","0.0",",6","111.1",",,,6","","","25.12",",6","29.14",",,,6","21.09",",,,6","",""
"USC00516228","1913-10","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1546.8","6","208.1",",6","23",",6","14",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","2",",6","18.3",",6,03,","","","11.2",",,6,23,","33.3",",6,23,","","","0.0","6","0.0",",6","94.1",",,,6","","","25.05",",6","29.54",",,,6","20.55",",,,6","",""
"USC00516228","1913-11","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1684.0","6","137.2",",6","28",",6","19",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","17.2",",6,07,","","","26.9",",,6,26,","28.3",",6,07,+","","","0.0","6","0.0",",6","217.4",",,,6","","","22.91",",6","25.68",",,,6","20.13",",,,6","",""
"USC00516228","1913-12","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1772.1","6","88.1",",6","16",",6","10",",6","4",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","14.4",",6,28,+","","","50.0",",,6,05,","29.4",",6,01,","","","0.0","6","0.0",",6","222.8",",,,6","","","21.18",",6","25.61",",,,6","16.74",",,,6","",""
"USC00516228","1914-01","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","51.2","6","51.2",",6","22",",6","11",",6","2",",6","","","0",",6","0",",6","0",",6","29",",6","0",",6","12.2",",6,24,+","","","31.0",",,6,08,","27.8",",6,01,","","","0.6","6","0.6",",6","169.5",",,,6","","","19.97",",6","23.78",",,,6","16.15",",,,6","",""
"USC00516228","1914-02","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","141.4","6","90.2",",6","15",",6","7",",6","0",",6","","","0",",6","0",",6","0",",6","28",",6","0",",6","13.3",",6,18,","","","16.0",",,6,28,","29.4",",6,27,+","","","0.6","6","0.0",",6","71.1",",,,6","","","21.55",",6","26.53",",,,6","16.58",",,,6","",""
"USC00516228","1914-03","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","214.0","6","72.6",",6","23",",6","13",",6","3",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","11.7",",6,17,","","","109.2",",,6,29,","26.7",",6,31,+","","","1.7","6","1.1",",6","293.2",",,,6","","","20.64",",6","25.33",",,,6","15.95",",,,6","",""
"USC00516228","1914-04","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","311.2","6","97.2",",6","23",",6","15",",6","2",",6","","","0",",6","0",",6","0",",6","28",",6","0",",6","12.2",",6,08,","","","278.6",",,6,06,","29.4",",6,28,","","","3.9","6","2.2",",6","452.4",",,,6","","","21.50",",6","25.19",",,,6","17.81",",,,6","",""
"USC00516228","1914-05","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","419.4","6","108.2",",6","26",",6","17",",6","3",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","16.1",",6,04,","","","71.1",",,6,03,","28.3",",6,23,+","","","3.9","6","0.0",",6","301.6",",,,6","","","21.82",",6","24.89",",,,6","18.75",",,,6","",""
"USC00516228","1914-06","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","569.5","6","150.1",",6","27",",6","17",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19.4",",6,19,+","","","33.0",",,6,01,","28.3",",6,08,","","","3.9","6","0.0",",6","157.6",",,,6","","","23.34",",6","25.90",",,,6","20.77",",,,6","",""
"USC00516228","1914-07","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","744.2","6","174.7",",6","30",",6","20",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19.4",",6,20,","","","38.1",",,6,29,","30.0",",6,21,","","","0.0","6","0.0",",6","190.6",",,,6","","","23.97",",6","26.67",",,,6","21.27",",,,6","",""
"USC00516228","1914-08","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","934.0","6","189.8",",6","26",",6","14",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","20.6",",6,28,+","","","26.7",",,6,11,","28.9",",6,24,+","","","0.0","6","0.0",",6","132.7",",,,6","","","24.46",",6","27.08",",,,6","21.83",",,,6","",""
"USC00516228","1914-09","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1106.3","6","172.3",",6","29","1,6","16","1,6","3","1,6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19.4",",6,22,","","","93.7","1,,6,24,","29.4",",6,09,","","","0.0","6","0.0",",6","322.4","1,,,6","","","24.08",",6","26.39",",,,6","21.76",",,,6","",""
"USC00516228","1914-10","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1273.4","6","167.1",",6","25",",6","8",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","16.1",",6,25,+","","","17.0",",,6,28,","30.6",",6,22,","","","0.0","6","0.0",",6","75.8",",,,6","","","23.72",",6","26.96",",,,6","20.48",",,,6","",""
"USC00516228","1914-11","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1401.3","6","127.9",",6","28",",6","15",",6","2",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","17.2",",6,27,+","","","61.7",",,6,02,","29.4",",6,11,","","","0.0","6","0.0",",6","196.8",",,,6","","","22.60",",6","26.13",",,,6","19.06",",,,6","",""
"USC00516228","1914-12","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1476.8","6","75.5",",6","28","1,6","16","1,6","3","1,6","","","0",",6","0",",6","0",",6","31",",6","0",",6","12.2",",6,21,","","","72.9","1,,6,20,","27.8",",6,05,","","","0.0","6","0.0",",6","221.4","1,,,6","","","20.77",",6","25.23",",,,6","16.31",",,,6","",""
"USC00516228","1915-01","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","71.2","6","71.2",",6","16",",6","11",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","10.6",",6,26,","","","8.9",",,6,14,","28.3",",6,14,","","","1.9","6","1.9",",6","58.3",",,,6","","","20.57",",6","25.06",",,,6","16.07",",,,6","",""
"USC00516228","1915-02","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","108.7","6","37.5",",6","23",",6","14",",6","0",",6","","","0",",6","0",",6","0",",6","24",",6","0",",6","12.2",",6,14,","","","23.9",",,6,21,","28.9",",6,25,","","","7.7","6","5.8",",6","128.4",",,,6","","","19.46",",6","23.29",",,,6","15.64",",,,6","",""
"USC00516228","1915-03","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","188.1","6","79.4",",6","21",",6","7",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","12.2",",6,21,+","","","21.1",",,6,24,","28.9",",6,12,+","","","8.3","6","0.6",",6","70.6",",,,6","","","20.87",",6","25.78",",,,6","15.97",",,,6","",""
"USC00516228","1915-04","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","267.1","6","79.0",",6","26",",6","21",",6","5",",6","","","0",",6","0",",6","0",",6","29",",6","0",",6","12.2",",6,20,","","","126.2",",,6,27,","31.7",",6,08,","","","8.3","6","0.0",",6","420.3",",,,6","","","20.97",",6","25.28",",,,6","16.66",",,,6","",""
"USC00516228","1915-05","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","433.7","6","166.6",",6","23",",6","9",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","15.6",",6,07,","","","40.4",",,6,02,","31.1",",6,25,","","","8.3","6","0.0",",6","102.7",",,,6","","","23.71",",6","27.84",",,,6","19.57",",,,6","",""
"USC00516228","1915-06","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","613.1","6","179.4",",6","27",",6","15",",6","0",",6","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","17.8",",6,09,","0",",,6,30,+","22.4",",,6,20,","31.1",",6,02,","","","8.3","6","0.0",",6","129.9",",,,6","0",",,,6","24.31",",6","28.58",",,,6","20.05",",,,6","",""
"USC00516228","1915-07","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","802.4","6","189.3",",6","28",",6","14",",6","2",",6","0",",6","0",",6","0",",6","0",",6","31",",6","0",",6","18.9",",6,23,+","0",",,6,31,+","64.0",",,6,18,","30.6",",6,20,+","","","0.0","6","0.0",",6","212.3",",,,6","0",",,,6","24.44",",6","28.15",",,,6","20.74",",,,6","",""
"USC00516228","1915-08","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1015.3","6","212.9",",6","23",",6","9",",6","0",",6","0",",6","0",",6","0",",6","0",",6","31",",6","0",",6","18.9",",6,28,+","0",",,6,31,+","14.5",",,6,20,","31.1",",6,15,","","","0.0","6","0.0",",6","80.8",",,,6","0",",,,6","25.20",",6","28.95",",,,6","21.45",",,,6","",""
"USC00516228","1915-09","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1213.4","6","198.1",",6","24",",6","15",",6","1",",6","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","18.9",",6,21,+","0",",,6,30,+","37.1",",,6,19,","31.7",",6,20,+","","","0.0","6","0.0",",6","167.0",",,,6","0",",,,6","24.94",",6","29.12",",,,6","20.75",",,,6","",""
"USC00516228","1915-10","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1377.9","6","164.5",",6","29",",6","14",",6","0",",6","0",",6","0",",6","0",",6","0",",6","31",",6","0",",6","17.8",",6,14,+","0",",,6,31,+","22.9",",,6,01,","30.6",",6,14,+","","","0.0","6","0.0",",6","149.9",",,,6","0",",,,6","23.64",",6","27.27",",,,6","20.01",",,,6","",""
"USC00516228","1915-11","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1507.7","6","129.8",",6","27",",6","16",",6","2",",6","0",",6","0",",6","0",",6","0",",6","30",",6","0",",6","15.6",",6,20,","0",",,6,30,+","125.7",",,6,11,","30.0",",6,12,","","","0.0","6","0.0",",6","311.2",",,,6","0",",,,6","22.66",",6","25.80",",,,6","19.52",",,,6","",""
"USC00516228","1915-12","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1598.7","6","91.0",",6","31",",6","20",",6","5",",6","0",",6","0",",6","0",",6","0",",6","31",",6","0",",6","15.6",",6,13,+","0",",,6,31,+","74.9",",,6,26,","27.8",",6,23,","","","0.0","6","0.0",",6","393.1",",,,6","0",",,,6","21.27",",6","24.52",",,,6","18.02",",,,6","",""
"USC00516228","1916-01","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","60.4","6","60.4",",6","28",",6","20",",6","9",",6","0",",6","0",",6","0",",6","0",",6","27",",6","0",",6","13.3",",6,06,","0",",,6,31,+","201.9",",,6,19,","28.3",",6,29,+","","","2.0","6","2.0",",6","763.7",",,,6","0",",,,6","20.22",",6","23.74",",,,6","16.69",",,,6","",""
"USC00516228","1916-02","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","143.6","6","83.2",",6","24",",6","10",",6","1",",6","","","0",",6","0",",6","0",",6","28",",6","0",",6","12.2",",6,17,","","","27.2",",,6,06,","28.3",",6,12,+","","","2.0","6","0.0",",6","117.7",",,,6","","","21.20",",6","25.70",",,,6","16.71",",,,6","",""
"USC00516228","1916-03","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","257.4","6","113.8",",6","18",",6","8",",6","3",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","13.9",",6,08,","","","78.7",",,6,05,","29.4",",6,29,","","","2.0","6","0.0",",6","215.2",",,,6","","","22.00",",6","25.97",",,,6","18.04",",,,6","",""
"USC00516228","1916-04","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","385.0","6","127.6",",6","25",",6","13",",6","2",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","13.3",",6,29,","","","36.1",",,6,27,","29.4",",6,13,","","","2.0","6","0.0",",6","148.3",",,,6","","","22.59",",6","26.25",",,,6","18.92",",,,6","",""
"USC00516228","1916-05","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","518.3","6","133.3",",6","29",",6","16",",6","3",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","15.6",",6,12,","","","41.9",",,6,11,","27.8",",6,27,+","","","2.0","6","0.0",",6","226.0",",,,6","","","22.63",",6","25.74",",,,6","19.53",",,,6","",""
"USC00516228","1916-06","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","671.2","6","152.9",",6","27",",6","10",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","19.4",",6,29,+","","","12.7",",,6,27,","29.4",",6,05,","","","2.0","6","0.0",",6","81.6",",,,6","","","23.43",",6","26.84",",,,6","20.02",",,,6","",""
"USC00516228","1916-07","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","846.0","6","174.8",",6","26",",6","13",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","19.4",",6,31,+","","","19.1",",,6,03,","28.9",",6,24,+","","","0.0","6","0.0",",6","119.6",",,,6","","","23.97",",6","27.22",",,,6","20.73",",,,6","",""
"USC00516228","1916-08","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1011.6","6","165.6",",6","29",",6","17",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","0",",6","17.8",",6,24,+","","","18.8",",,6,25,","29.4",",6,24,","","","0.0","6","0.0",",6","127.7",",,,6","","","23.68",",6","27.27",",,,6","20.08",",,,6","",""
"USC00516228","1916-09","21.36667","-157.76667","75.9","MAUNAWILI RANCH, HI US","1182.2","6","170.6",",6","30",",6","16",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","0",",6","18.9",",6,03,+","","","14.7",",,6,26,","28.9",",6,14,+","","","0.0","6","0.0",",6","99.4",",,,6","","","24.02",",6","27.41",",,,6","20.63",",,,6","",""
